index,GSM1282761,GSM1282762,GSM1282763,GSM1282764,GSM1282765,GSM1282766,GSM1282767,GSM1282768,GSM1282769,GSM1282770,GSM1282771,GSM1282772,GSM1282773,GSM1282774,GSM1282775,GSM1282776,GSM1282777,GSM1282778
C20ORF179,61.18931755,1.431359516,113.3851283,163.1786639,1.211707755,112.7554822,1.838170882,160.8626537,119.8327605,163.7681879,1.128692894,60.14598537,6.494154399,135.2853348,65.8217658,97.23092089,1.351919458,21.27722256
C20ORF185,3.991007316,1.48630792,1.271287799,4.692056943,6.594262938,1.402363895,16.15570174,1.554950967,3.124492057,1.390447886,14.63973742,26.8346714,1.678757717,3.013222555,1.307830226,7.254180476,25.36374017,8.941631819
C20ORF186,172.3046229,722.5144192,456.6095217,1090.909335,424.4045726,393.2816798,138.7371372,598.3440522,120.948172,598.0418014,1.59613077,111.9413119,845.8983108,1249.719472,527.4348504,646.2609568,35.11554701,102.2955612
C20ORF191,73.76986859,129.2642353,306.6455906,973.7013561,229.3912354,591.6401794,114.9912361,94.48618359,618.3610191,269.1621687,288.1438921,186.7894997,119.5209936,298.7100548,835.1564767,203.7343486,485.371534,235.0695283
C20ORF195,182.7102555,319.4984916,149.6516913,453.5361682,1.085398063,107.6564348,485.8811848,159.2548967,162.0754481,173.5970464,97.88215648,116.8113049,102.6136294,71.03787629,26.77344685,162.9078214,128.161799,91.673673
C20ORF196,1063.524937,317.7788725,1355.149176,1183.36582,361.4440343,728.7059695,760.2726415,454.6423255,1401.485439,551.5416221,1014.27326,1026.047181,1400.782277,1051.579496,1126.961015,776.1925911,1107.400635,1224.31399
C20ORF197,1.118762887,19.81196708,14.16810514,231.9705151,14.92417646,658.3467332,54.42250936,2.473631836,258.6562647,57.23648122,5.710902816,1.311007828,180.6897311,1.382901081,138.2868249,75.89080463,22.00250876,119.3173668
C20ORF20,8337.143838,16458.38442,12919.12427,13923.36909,13923.36909,12287.13539,13553.26466,6785.377757,13146.18981,13636.02352,8366.806518,11323.53234,10686.02702,13380.97582,13225.47987,8366.806518,10599.80194,12037.98684
C20ORF200,27.57308699,353.144214,385.0700957,862.5152136,257.53795,207.9046679,298.2615874,159.1901725,282.5980688,318.7527673,126.0683025,268.6469424,125.5160572,1065.20193,325.3811106,208.7899502,46.81325242,175.5534681
C20ORF24,298.9837158,642.4046096,772.4020301,956.3128994,2253.388616,411.8938927,836.3787755,280.4811436,1076.499849,1692.178217,1000.64183,650.6667083,868.665456,1217.170102,1053.116226,680.5466619,912.7214195,1332.773681
C20ORF26,158.3392214,8.702773897,222.0970022,332.0024572,5.938735227,1629.532868,31.45513369,244.4460223,179.948741,118.8513333,111.3078282,222.8098984,412.6641512,854.014032,160.203282,11.47312853,4.760131908,112.3924606
C20ORF27,2162.8791,1820.670615,2714.491463,2115.831855,752.1838195,2512.441748,1385.150345,1163.665357,3430.007464,2766.628226,1552.050567,2497.651745,2810.150687,3334.698662,1683.840794,1481.222788,3261.590527,1481.617571
C20ORF29,186.4349737,1.384092682,319.6647021,1.294325416,581.9870657,319.8425807,246.3492446,289.4578991,128.8779527,400.3458024,364.18485,1.168412924,275.2117174,662.7688145,407.4646388,152.4200168,279.0232389,476.1738057
C20ORF3,170.2671879,120.3618917,164.5860137,111.5275984,171.7865814,96.07722049,142.497103,86.7718355,149.1226092,247.5129086,158.9839779,228.3658221,81.68998559,62.36577267,146.1290443,159.6161746,164.680859,162.7422465
C20ORF30,761.776198,517.4809155,666.8378687,154.6286139,733.0299361,199.1151882,680.0668063,217.175832,1114.053613,662.2063429,911.5926048,718.7935013,236.9047132,461.5785595,605.3232056,508.4952275,962.208841,826.6325055
C20ORF39,2.860120654,8.67880576,130.6885463,79.26992351,1.031776023,1.21885736,4.607305874,83.35636437,87.95316031,2.518923035,2.186786172,1.569406254,84.85907236,1.4753193,58.85310452,47.51275433,113.8338496,93.44688426
C20ORF4,254.76297,373.843641,802.4478085,2177.289268,961.7316472,877.1167376,700.6371088,278.7643778,806.2120452,829.3445573,1256.246699,787.143569,956.3128994,1054.157395,1607.621385,1261.605799,1126.961015,1433.804437
C20ORF43,3685.840724,4609.999195,5236.014278,3720.649391,6034.64775,3738.932082,4318.546398,3139.661523,6270.868368,5704.541267,5030.392402,2875.824049,5764.689223,3826.27171,7047.618638,4372.391103,5506.810816,5577.647039
C20ORF45,5105.510261,7063.826449,4984.025223,6020.408649,5340.874031,5917.116524,4683.241998,3690.363694,5824.560492,4803.271893,5026.895221,5472.962932,4457.903616,5013.142946,5456.883254,3546.474312,5057.942568,5700.305992
C20ORF46,3857.417783,2110.428773,3806.464781,2645.301532,1960.356775,2253.388616,1017.943161,2192.018072,4823.49835,4177.131364,3424.439289,1479.348095,5113.498917,2124.514563,2221.53694,1235.331505,1200.591848,1687.11763
C20ORF52,2986.90946,3683.625397,3096.597427,3469.588109,3860.137928,2898.08082,3422.986497,2510.43474,3347.775486,3304.166452,3133.783768,3207.578971,3250.906393,4031.75937,3601.508792,3574.931291,3531.838273,3758.848241
C20ORF54,726.198099,533.6680774,345.2007375,863.1735776,64.56534538,643.0253722,447.9690629,831.5289048,609.2455334,382.0279614,598.3440522,578.4008692,537.3110775,200.9090394,489.5154281,171.1058929,777.2562121,461.3239168
C20ORF55,525.3962666,491.7966105,1080.893957,735.2316649,698.8143398,855.8793641,111.833865,624.3255827,1112.150503,418.0608888,1177.467028,769.6538797,859.0016757,388.8812751,719.4458799,220.7793203,1112.150503,637.6730726
C20ORF59,116.7830004,31.44041372,19.03483609,263.6414984,231.263197,1.404349897,191.6044476,1.17675413,175.5814739,433.842363,108.1194227,179.7303477,40.74610972,32.49027113,236.6900993,114.5339162,69.69648495,57.86343576
C20ORF7,1507.17026,1340.995968,2013.907078,1519.005535,1066.82588,1231.048738,1490.87777,2024.785561,1960.356775,1628.688908,1649.997835,1567.849521,2360.329033,1284.576276,1728.115754,1457.802167,2039.54307,1615.836657
C20ORF70,142.1819475,191.9043081,29.71917718,288.7709412,250.7821678,449.1753963,2.911622936,89.95103146,7.361407223,155.6506417,22.70042605,3.473787432,103.4503666,125.6666696,272.5890077,290.5402644,1.1362397,81.79254499
C20ORF71,161.8771256,2.46672099,96.8011791,797.5699176,140.3829209,88.24389798,210.5830194,186.6235598,183.0787193,187.0156985,40.15901109,104.3781324,358.8956542,1292.448345,723.6567895,137.6916754,22.74036542,51.63997923
C20ORF72,3607.597758,3027.350767,3674.917966,4132.654369,3143.388802,3156.258239,2457.705404,2473.151211,3605.705385,2485.954436,4034.800877,3274.190697,2997.908369,2776.356984,3309.293342,3021.691509,3932.980612,3524.052376
C20ORF74,160.9653767,106.9214098,407.7648107,819.8245609,532.4685695,97.41039082,279.5421055,106.9214098,514.6535531,230.4907005,565.5648201,35.88828778,580.7495662,138.2574218,400.6793481,56.50027393,538.8602285,470.6203335
C20ORF75,191.2624369,312.8557314,302.3069069,816.3912854,10.24461533,423.4742817,45.95243668,379.0070244,278.2320791,131.6684562,46.50846284,184.4039442,267.3114404,830.2695449,412.2564565,116.9595729,202.1913313,172.8737605
C20ORF77,15.40609921,699.3538218,484.0173415,1277.493307,205.3450566,1530.381257,589.3894956,826.5127826,319.6647021,1136.179841,524.0643302,32.71512612,387.0200371,1601.588414,1006.828955,81.47077624,81.68998559,245.9084739
C20ORF79,9.370275196,17.68244818,162.4919596,24.14522551,29.21619732,385.8515017,87.06605676,551.3273749,32.01475678,43.23305518,198.750266,38.66249946,3.060840892,210.1881237,134.8091016,189.3989349,15.92612105,4.53820452
C20ORF85,239.6841495,336.4904106,282.7938657,412.3172665,179.6977989,1349.532314,62.89140403,440.5873644,95.57964484,181.8733705,24.90695889,119.1646029,236.8602296,1306.52496,281.0796927,298.9837158,57.81532929,145.0679802
C20ORF86,44.68290926,58.76620728,38.88624715,104.1998794,67.06827162,86.25119959,1.406335898,82.47465639,60.25883609,104.3476197,12.89652293,1.615088162,25.39348207,206.0942144,51.06445813,46.65395335,29.73034697,14.32006742
C20ORF94,1374.685954,754.3165045,1374.012652,776.7146801,954.4864839,547.8820547,1043.190852,614.1848802,1894.934209,993.4645984,1370.040747,1011.857391,1762.268917,689.4892988,1490.08515,841.1273747,1411.107341,988.5678472
C20ORF96,9.130849954,26.81855485,2.551896709,1.289956213,7.940978399,1.318951834,19.60679359,13.31256122,1.303858223,3.955453314,7.723546435,18.9298049,3.26765004,1.420237908,1.426990313,2.563321312,1.777251686,1.324512638
C21ORF100,44.35777714,1.019860015,45.26323275,81.95672577,67.20944665,79.35565236,1.330867843,184.7162728,13.31256122,73.00922692,20.20839153,3.105546968,24.86127034,82.63411937,43.70087233,40.84739398,46.85432511,3.200375244
C21ORF119,49.41063854,45.49997164,213.3983298,450.6205056,311.6361783,28.05378386,251.7060357,209.4934925,294.9165544,255.8715153,142.7450009,209.4102308,309.3543009,209.4522144,216.2607789,153.1240585,147.9515954,177.2058754
C21ORF123,1.17675413,4.919645236,1.253413786,29.76122336,1.262549393,3.950836958,2.758769034,65.19304274,6.819437953,9.530986305,5.962455813,3.243643566,5.12582452,1.310213427,1.38210668,1.260960591,1.003177602,1.019860015
C21ORF129,729.4658265,1172.886892,871.4288813,1006.24343,733.546357,2640.572252,1.479642831,1831.101437,616.394784,259.9343108,23.88569505,586.3655478,600.8113131,541.1305255,747.0698917,345.8917407,47.11228067,116.8406982
C21ORF2,1817.930357,2364.217716,2130.788591,2632.738443,1661.063609,3051.379843,1471.871196,2181.107528,1789.232166,4219.467399,1280.010007,2307.696408,2682.862631,2008.204427,2764.552541,2347.737063,1647.6923,1335.992615
C21ORF24,406.2754801,213.1710977,134.3156181,322.6465216,385.5738228,286.2154767,271.9049984,217.8394418,258.7554319,272.4877474,470.6203335,321.3666143,443.1122993,277.4278014,290.5402644,261.5022961,423.0139342,334.6384509
C21ORF29,101.9548397,1.073084854,28.14915323,1.275259802,36.96509245,58.44629818,1.388859085,1.366218669,28.66511538,1.066332449,10.85618813,1.025818019,19.28178197,97.59897186,6.647722862,1.442908024,1.080234459,11.11195029
C21ORF33,1471.186604,1256.479407,714.0140179,1313.242443,1091.181837,1676.072079,1157.352156,1164.116578,1233.487774,1743.348532,926.2348433,1425.290147,1068.168847,410.0343163,936.7843493,1381.410374,618.2666337,802.5858273
C21ORF34,414.1779649,178.6450219,1440.270538,509.8196521,440.3540455,741.8943666,987.1915561,628.5729384,1323.403762,1061.600097,208.8638104,1038.821109,1675.158236,1386.728153,886.3373019,1293.948265,1183.022523,1031.348907
C21ORF41,67.73286065,114.2629872,3.555903874,195.6071752,72.77030035,97.73538153,4.790436057,355.5308608,39.1077916,1.035748026,2.047728265,1.10962728,30.83795693,148.7193821,1.34119505,1.99929518,4.272001626,1.112804883
C21ORF45,40.6613912,51.25291248,8.201460014,5.840259829,51.66271004,6.419492291,45.91824872,1.622229148,14.28482516,34.0059072,49.37335902,49.60301651,2.778595869,4.020508541,4.619123644,10.25474194,24.53548108,17.89742037
C21ORF49,391.8371019,386.5145238,231.8364115,523.3664634,73.20489984,359.2054902,348.9370086,820.2722352,288.5653845,261.9230526,98.43633737,302.4571966,257.4490481,634.5186096,444.6118752,318.9557225,171.7076683,80.95664006
C21ORF51,626.8229964,483.0363587,200.7298339,80.21552674,726.0538982,98.67200618,485.028288,207.4829583,527.6212379,455.8660486,679.0176471,472.4496192,492.3854732,119.8061352,471.6832606,364.7815763,433.0334073,610.5868281
C21ORF56,507.399312,682.4054601,617.0771439,959.3376525,437.6132209,1611.816105,943.5039008,456.8822296,478.7640208,778.1155844,280.6656322,171.4167759,461.9569082,72.93738186,286.7772435,459.3407227,563.0168779,280.1513948
C21ORF57,454.5827528,311.6361783,446.144725,269.7114272,18.28677114,1004.050116,431.1951887,401.6873313,449.7811638,558.6198673,335.008922,134.2879609,327.819576,111.8830183,375.1080839,214.4623451,324.7816329,135.1888687
C21ORF58,1139.662629,190.2556644,238.6010775,299.6363732,770.7661729,556.8629753,677.5455732,702.3775133,511.2308142,870.8019507,857.5478401,1001.908233,412.4613045,212.7899911,733.9136481,1188.565126,542.8812106,500.7382751
C21ORF59,1615.462475,2168.951773,1517.934252,1076.323637,1652.112908,873.8997288,1864.74746,810.9042881,1804.390159,1304.247337,1694.57541,2139.482035,1318.661274,1129.073095,2336.932234,1200.591848,1974.758907,1523.182984
C21ORF62,45.76549687,51.17412011,13.5229403,43.8861478,5.063506341,44.10531304,10.301147,66.34782702,17.47677394,17.70731869,8.561210091,2.639683937,57.17889836,31.25928287,18.64022907,3.814820181,30.16139848,1.280423406
C21ORF63,711.2562085,729.4658265,363.0060644,516.1137868,157.1938637,490.656779,581.0533253,548.7225681,468.7874998,959.3376525,453.6102351,578.4949657,491.8862543,562.9248453,822.8136404,413.6971646,521.2458171,261.3760022
C21ORF66,1271.926422,589.5025977,748.5057127,708.3866615,609.0563236,255.3634443,818.1528238,1310.488203,839.3682613,1122.902476,824.7402059,625.1842635,1045.655395,3.619949217,1141.664005,586.6120632,684.4238785,607.0762691
C21ORF67,20.31828075,48.13261934,11.59739349,1.293531015,20.66923759,5.48645289,24.72258469,12.55627692,3.26765004,9.87765223,27.029713,19.93974488,1.736505764,4.254574513,1.624220644,10.62499542,13.37269142,17.31912731
C21ORF69,365.4933734,813.2277079,200.3464506,501.7195163,38.46951426,562.6317945,308.8781263,981.5967396,1106.750547,473.9217796,382.3498183,184.5180367,400.2636188,580.1104702,465.9771037,400.8823864,298.4805996,351.9395617
C21ORF7,542.0374972,679.7061361,699.6083107,1043.409693,658.3467332,1002.100959,631.1733972,699.7218531,634.3913144,776.859828,454.6423255,684.5339014,537.9167269,1011.638775,792.346719,683.7966749,543.5263302,438.1657158
C21ORF70,1795.96465,1041.307361,2316.098762,908.7222878,1858.029552,583.4474841,1668.113248,782.4321017,3114.103796,1721.145512,1171.060833,1509.450306,1282.467024,1452.375196,1122.902476,1407.042232,2502.891398,1869.767468
C21ORF87,22.20851518,33.75902532,2.701671696,1.526709784,1.462129345,9.936096395,54.39975771,15.60788441,1.228390167,80.78106596,14.53302057,91.00633827,15.79732948,1.938091408,4.029409619,2.037735882,5.947554589,10.87247892
C21ORF88,32.69808114,43.47652787,34.99184666,59.41908034,61.09035364,60.76343899,138.01156,80.32472113,87.39980747,82.85131735,60.48086669,37.92710823,20.61051937,46.83276099,91.673673,63.75599937,40.12380322,20.84705406
C21ORF90,29.40278725,38.27305685,27.70286792,6.91996939,65.84731233,70.80193722,43.10751166,113.4610805,66.06397557,153.7195328,4.811001602,24.43283733,13.01793333,65.87018942,56.39498517,93.9114363,11.64999613,34.13488216
C21ORF91,117.9507584,138.2868249,318.1680341,47.4600704,246.4845524,103.7919532,292.3063205,91.72586798,179.6218247,123.312494,255.7387215,204.5214234,73.05758334,75.92315906,106.2402506,95.8850325,241.4564877,224.9969912
C21ORF94,32.44723481,1.217268559,1.770080662,6.802106405,2.823319984,5.310629209,17.51072778,27.93700849,1.501071487,22.85652072,11.62147814,3.263913745,2.029257914,16.64668729,1.185889736,1.60300008,1.162852119,1.311007828
C22ORF13,1464.221808,626.9037693,1349.221185,1174.798501,2899.432887,396.3630707,1342.681783,1304.915598,2050.897079,2542.696193,2076.130575,1553.284518,2032.995235,1243.710742,2830.862641,1486.142929,2071.186139,2585.641089
C22ORF15,804.5530866,72.77030035,181.8733705,222.7776203,202.5492892,2.922693992,474.5803449,699.4905823,286.5767188,265.8172838,206.4729877,198.4777308,300.6368655,1291.565223,336.9379764,546.2917425,166.2689671,464.2018674
C22ORF23,230.6158138,305.8197546,112.0808577,113.198917,158.9140607,45.08442927,136.4718533,40.49855647,206.047485,98.33063213,107.0906489,114.0186778,76.22195811,158.1317406,154.2301079,136.572271,112.6659328,124.2574248
C22ORF25,312.1384696,198.1222951,539.2209411,740.938531,821.8913403,419.8586438,1069.22984,538.5501,666.1176283,573.1176084,750.9004256,293.8917257,708.9010032,845.74631,725.1708273,324.604446,830.9107672,969.9631904
C22ORF26,49.71374377,108.6326498,93.37118485,338.3583728,86.79499549,234.4264301,112.0808577,64.85124614,83.35636437,43.75359594,79.86256493,159.8935171,164.4191013,214.8852381,57.81532929,182.4237339,78.84293007,104.5957804
C22ORF28,1040.281016,1216.713004,811.0780083,1617.545677,1470.137107,1519.005535,1779.632332,773.4516976,1133.092674,1466.539221,1269.714942,1067.971133,1622.699563,1408.017029,1172.302251,1018.739229,778.2735129,1063.142584
C22ORF29,1.365027068,3.031348779,223.8956676,1092.313205,414.7191253,1137.314338,441.2362276,529.7740335,320.8689008,1078.811035,625.8359789,218.1620745,683.7966749,524.5337102,495.3647711,446.0248592,422.7962612,333.2106792
C22ORF30,152.6944926,1.071893253,149.7943162,1.062360446,2.141911964,637.2021392,1.324909838,101.606139,110.3362828,447.3746388,91.74676547,188.8616061,324.3151363,304.7595078,358.0690799,1.254208186,181.1806987,247.5129086
C22ORF31,1.897488542,2.933933104,1.267315796,311.979541,1.179137331,63.69169033,1.019065614,1.114393684,1.004369203,1.417060306,81.68998559,26.77344685,21.52729561,269.0478653,98.35921712,118.3074282,1.314582631,25.4949558
C22ORF32,1354.772191,7.474628559,1221.903096,1485.347077,1016.146717,1002.659821,674.092456,1519.005535,1507.17026,688.2712833,1101.176892,935.4928318,1307.133086,1623.632569,1347.952219,1197.686173,1270.546301,1264.122669
C22ORF33,23.52412905,55.78892114,16.54768028,13.01793333,49.26519287,6.857943576,58.38184124,37.57013229,36.75188272,12.3952845,56.41248681,39.17794207,3.131079259,5.175827548,10.66190251,8.13335209,49.47145018,27.00223267
C22ORF34,285.5797843,235.9488351,286.7178002,207.1411297,238.6010775,483.3831176,278.9285523,1.045678033,463.7608949,262.6361872,1238.287881,15.55718332,761.3210084,174.0463593,337.4790107,290.0595662,409.4558947,322.0257228
C22ORF36,198.6279305,1.029790022,20.84705406,16.21564119,113.7782018,34.42110605,96.43623535,17.46772827,1.372176673,298.9206878,42.71560655,44.33970181,40.2406935,16.52113339,85.58305652,42.71560655,108.9186763,50.93584319
C22ORF39,860.8650398,604.7460381,126.7222334,798.4993038,756.2018965,948.8274277,499.8755041,371.2640917,486.2191905,1384.822841,522.7456153,695.9686005,593.3906513,285.5215868,511.6943205,588.7411427,395.9595371,375.1080839
C22ORF40,79.67016001,234.1234338,265.0128739,640.3774926,234.6182354,106.289097,381.8264329,750.9004256,266.5613295,591.6401794,222.6956629,352.9504021,336.1219312,503.9796966,202.9347627,234.4823387,47.66977503,234.8909981
C22ORF9,333.2754406,519.9012841,470.2029874,120.1563509,394.4422813,152.7266303,406.8139114,71.42774686,426.885597,455.7176308,447.0140374,526.9017336,313.5619388,230.6592196,196.1913914,296.6405096,410.0343163,393.0078787
C2CD2,1589.280422,1640.004061,2457.705404,1897.512987,1900.461909,1623.193824,1764.777277,1345.170464,1992.357836,1768.799853,1686.585319,2315.242744,2251.80578,2361.139523,1820.670615,1629.532868,1812.690892,1683.840794
C2CD2L,333.0223451,268.8954715,219.7598874,429.74581,447.6165924,890.7338093,428.7737676,264.7680754,145.1357224,1.462129345,215.4475654,1.774898381,484.8767455,366.2712488,111.2806516,438.0907419,180.610593,71.2705598
C2CD3,1194.380049,928.1909922,575.3756616,1164.116578,290.7092222,1468.306097,1125.446532,2471.25813,685.4533203,860.7081446,942.7319576,1335.992615,1181.912721,1154.110997,784.5002506,954.8873409,694.587544,801.1550959
C2ORF13,191.7538403,361.9278668,292.690271,659.2914223,483.9391271,583.3481167,320.4773087,428.3746399,283.5290972,184.2137012,286.7178002,270.0786193,298.3203251,401.9775741,274.062796,300.5352747,72.64585582,201.080689
C2ORF16,373.3317139,353.0846776,262.680593,786.1354334,33.03721719,1048.919645,40.08687729,242.3307622,341.4986312,247.5504547,35.50045906,219.7598874,352.7660582,677.1892586,601.2567215,81.56735925,133.5139126,136.6034838
C2ORF18,1159.76165,1130.301789,729.2155182,619.2619762,897.0127927,170.8202102,907.3383918,239.2746846,810.7410722,1218.463665,550.9603595,466.3038117,514.6535531,1202.29029,533.7579559,682.9160644,723.14532,726.5620205
C2ORF21,37.29240728,71.22247976,36.36818085,22.51189773,50.45895443,34.19365298,78.96368836,29.55126815,30.19281724,45.02165497,82.05578795,52.77809567,12.04199634,12.24774626,23.61612072,26.53227897,52.91330136,13.19074943
