index,GSM1648114,GSM1648115,GSM1648116,GSM1648117,GSM1648118,GSM1648119,GSM1648120,GSM1648121,GSM1648122,GSM1648123,GSM1648124
LOC728989,6.6003,6.2883,6.2717,6.4268,6.3148,6.1305,6.2965,6.4415,5.9598,6.7601,6.2194
LOC729021,11.0571,10.7533,11.1873,10.9683,10.904,11.2206,11.4299,11.97,11.0165,11.5608,10.5447
LOC729121,6.5982,6.2846,6.3273,6.4833,6.3273,6.0965,6.3881,6.4804,6.3065,6.4874,6.2558
LOC729156,6.6244,5.9942,6.2139,6.6069,6.1606,6.113,6.2598,6.5385,6.1593,6.4123,6.2308
LOC729164,6.5595,6.3,6.219,6.4434,6.3997,6.1844,6.4168,6.8141,6.2719,6.3537,6.3795
LOC729176,6.4699,6.4137,6.2631,6.6494,6.2564,6.1795,6.4999,6.485,6.1993,6.3245,6.2079
LOC729234,6.5673,7.0341,6.7347,7.8983,6.3867,6.5905,7.3739,8.4081,6.9466,7.6802,8.2613
LOC729264,6.9504,7.7749,6.1534,7.8153,7.1092,6.3396,7.3907,6.6534,7.6631,9.6409,7.648
LOC729338,6.6393,6.1861,6.2411,6.683,6.21,6.1059,6.2688,6.609,6.018,6.4018,6.2103
LOC729375,6.6087,6.5203,6.4592,6.5345,6.8736,7.0317,6.5534,6.9313,6.54,6.2182,7.3057
LOC729384,7.1636,6.1732,6.3362,6.3655,6.157,6.1494,6.3712,7.7269,5.9471,6.4006,6.0824
LOC729399,6.5747,6.0837,6.4059,6.36,6.2852,6.1538,6.465,6.493,6.2282,6.4673,6.2858
LOC729402,6.4364,6.1052,6.2006,6.3179,6.2178,6.211,6.3115,6.3982,6.0113,6.2892,6.1872
LOC729603,14.0746,13.5543,13.6108,13.7588,13.5194,13.4444,13.6594,14.1954,13.4451,13.9936,13.5438
LOC729609,9.522,8.9351,8.6462,8.361,8.7898,8.7419,6.9874,9.282,8.4393,9.0588,8.8419
LOC729617,10.4943,10.9239,11.2016,10.9708,11.1973,10.1801,10.0978,11.0018,11.0146,10.6653,11.5471
LOC729668,6.9568,6.9666,6.6617,6.8691,6.6079,6.5335,6.8752,7.1448,6.5932,7.017,6.8252
LOC729692,8.4728,8.6549,7.9023,8.5743,8.4267,8.1613,8.4913,9.558,8.4421,8.3922,9.253
LOC729905,7.0334,7.2754,6.7471,7.1583,6.6494,6.6406,6.7393,7.7122,6.8988,6.9081,7.0265
LOC729920,16.1483,17.1204,16.275,15.1111,15.347,16.6663,16.1388,15.813199999999998,14.6387,14.9332,14.3752
LOC730012,6.9947,6.797,7.454,7.6318,7.1872,7.8255,7.3363,7.8897,6.8138,7.8043,7.5604
LOC730092,9.6209,8.1464,8.3667,8.2015,8.562,7.8374,8.2661,9.0823,9.144,8.5228,7.1395
LOC730101,14.3493,14.7194,14.822099999999999,13.2574,16.5193,13.928799999999999,13.6168,14.631499999999999,14.0041,14.0836,14.1201
LOC730243,6.6624,6.4172,6.2839,6.5731,6.4221,6.3725,6.628,7.1507,6.2342,6.3927,6.6183
LOC730302,6.4583,6.1193,6.2181,6.2948,6.2849,6.2853,6.3202,6.8757,6.053,6.2703,6.2377
LOC730347,8.5283,7.0646,7.5883,8.6647,7.0281,7.8728,7.0423,8.9794,6.6237,8.2548,7.6701
LOC730412,6.8649,6.6444,7.1203,7.4637,6.3881,6.8464,6.7307,6.7654,6.5716,6.8205,6.5636
LOC730413,6.5322,6.4227,7.7262,6.4928,6.6805,8.3858,6.5562,7.6619,6.3806,6.5332,7.6443
LOC730417,6.8268,6.1123,6.505,6.5804,6.4958,6.9593,6.9596,6.9016,6.7723,6.4053,7.2114
LOC730744,9.151,8.1509,9.2031,9.4414,9.3889,9.658,9.3908,9.356,8.9589,8.4171,8.7396
LOC730754,6.8204,6.3586,6.5596,6.6761,6.4071,6.2524,6.6598,6.7373,6.3449,6.518,6.3293
LOC730811,6.4352,6.209,6.2951,6.4268,6.2764,6.1799,6.383,6.3498,6.0997,6.3089,6.1745
LOC730820,8.656,8.9837,9.0148,8.7829,10.1094,9.0762,9.0999,8.5368,9.2798,8.7133,8.9538
LOC730833,6.6222,6.1699,6.2116,6.1945,6.102,5.9902,6.4527,6.5784,6.1187,6.6411,6.0267
LOC730862,6.5981,6.1464,6.3897,6.4396,6.0805,6.1457,6.4936,6.4996,6.3097,6.4716,6.3036
LOC731085,8.1319,8.7242,9.2017,8.7452,10.0132,8.8681,9.6344,9.4968,9.2915,9.4507,9.6175
LOC731102,6.6196,5.9809,6.3558,6.7137,6.364,6.2739,6.471,7.0316,6.1803,6.505,6.4319
LOC731314,8.5351,9.4931,10.1692,9.8246,10.3939,9.0581,8.7054,9.6922,10.0879,9.4011,10.763
LOC731366,8.2248,6.8653,7.8219,6.5735,6.4763,8.7319,7.143,8.1925,6.5055,7.0307,7.0971
LOC731486,12.0303,10.9675,10.3817,11.0405,11.8015,10.4249,11.9693,11.0652,10.8093,11.9341,11.3859
LOC731548,6.6928,6.2981,6.2523,6.56,6.2312,6.122,6.3195,6.572,6.1808,6.4084,6.7593
LOC731779,6.567,6.2853,6.3111,6.5461,6.2897,6.219,6.4948,6.6547,6.2009,6.4768,6.3766
LOC731823,6.5818,6.4451,6.262,6.5567,6.4696,6.2222,6.5525,6.6468,6.2044,7.4169,6.3291
LOC732372,6.6431,6.6998,6.3633,6.45,6.3113,6.4322,6.3851,6.5955,6.4485,6.4474,6.5549
LOC791120,12.1511,11.682,11.5154,12.1405,11.651,12.3525,11.4492,12.4454,11.8515,12.484,12.5248
LOC81691,6.4126,6.1192,6.1693,6.438,6.2134,5.9951,6.2408,6.4706,6.1358,6.2751,6.265
LOC85390,8.0576,8.8864,8.5304,10.9967,10.824,10.0554,10.7607,8.9137,10.1772,8.7128,10.0029
LOC85391,6.5918,6.4106,6.4473,6.8388,6.4554,6.4096,6.4882,6.7039,6.3337,6.5672,6.6271
LOC88523,12.0665,11.5147,10.9546,11.1966,11.9365,11.6386,11.8376,11.7816,11.3765,11.8052,10.7108
LOC90586,11.0369,10.5407,10.1212,10.1232,9.9085,9.7678,9.5152,11.239,10.2213,10.7192,10.0544
LOC90624,6.5677,6.3404,6.4388,6.6391,6.4658,6.1721,6.4999,6.6364,6.1567,6.5701,6.2885
LOC90925,6.4628,6.1006,6.4482,6.4416,8.6773,6.1255,6.495,6.5145,6.1159,7.3435,6.1098
LOC91316,10.7855,10.0676,8.7687,9.9525,8.0692,9.4346,8.862,11.1859,8.9694,10.1131,9.0673
LOC91431,9.581,9.6453,10.0594,9.09,10.6337,10.1798,9.753,10.4619,10.2257,10.4168,10.7892
LOC91461,7.7899,8.3675,7.3647,6.502,9.2217,7.6765,6.3892,8.2887,9.3866,8.2794,8.1872
LOC91561,13.6625,13.057,13.2947,13.6154,13.3782,12.9879,13.5352,13.3723,13.1841,13.4613,13.3817
LOC92017,12.3562,11.5689,10.4314,10.86,11.5509,10.6997,11.1529,11.6613,11.1635,11.1524,10.1495
LOC92154,7.1637,6.3434,6.1384,6.3627,6.2451,6.2226,6.4075,6.7839,6.7867,6.8472,7.3501
LOC92249,12.5313,12.1466,11.3892,11.8484,11.9597,11.4861,10.8424,11.664,11.7566,11.7007,12.2815
LOC92659,6.458,8.0383,8.0786,6.6924,9.1294,8.9242,7.2711,7.7646,8.8916,8.9035,9.4657
LOC92973,6.7156,6.791,6.4909,6.7676,6.6037,6.6406,6.6308,6.7752,6.4522,6.7729,6.5878
LOC93349,10.2041,10.3187,10.6772,11.2223,10.9874,10.4507,10.9722,10.6361,10.5936,10.8176,10.7145
LOC93432,6.611,6.2806,6.3947,6.3964,6.3792,6.2948,6.425,6.6709,6.2941,6.4235,6.3529
LOC93622,7.0113,6.5463,6.8584,7.0494,6.7851,6.9882,6.6262,6.4524,6.2494,6.3328,6.5188
LOH12CR1,7.6482,8.683,9.042,8.8516,8.1875,8.3581,7.9149,8.3949,8.1306,9.4917,8.7812
LOH12CR2,7.0309,7.0137,6.1543,6.2684,6.4352,6.3862,6.4637,6.467,6.1406,6.2902,6.2696
LOH3CR2A,6.5156,7.8266,7.2517,6.3093,6.6629,7.7914,6.3464,8.3521,6.6646,6.8342,7.1836
LONP1,10.97,9.6444,9.789,10.9307,9.7337,10.1797,10.0495,11.0092,10.2107,10.1566,10.879
LONP2,22.0303,21.7883,21.165100000000002,22.2547,21.3416,21.139899999999997,20.4083,21.4366,21.202199999999998,21.3111,21.784
LONRF1,9.8487,9.7434,10.491,9.1706,10.1151,10.7006,10.8666,10.5973,9.5039,10.2196,10.9647
LONRF2,7.6448,6.7846,7.7796,8.2608,7.2366,8.0038,7.5703,7.1205,7.3309,7.9998,7.0205
LONRF3,17.4302,16.7712,15.2923,20.7639,17.107100000000003,15.7331,17.9683,18.0571,18.0803,17.2358,14.7238
LOR,8.9195,6.6926,6.3753,6.2772,7.6635,6.7048,7.3489,6.4354,6.0939,6.9171,6.276
LOX,8.9561,11.3186,12.0673,12.6779,10.7507,12.3707,12.5949,11.6027,11.0035,11.7829,11.5884
LOXHD1,6.4804,6.3647,6.2408,6.4746,6.342,6.1742,6.4919,6.5399,6.2162,6.4971,6.1852
LOXL1,14.1088,17.366,16.8756,18.25,17.2033,16.7815,14.0653,14.8486,16.8176,18.359099999999998,20.7088
LOXL2,7.2536,7.1904,9.0735,6.4331,7.2986,7.3675,6.3544,7.7568,7.3937,7.8021,8.6253
LOXL3,7.8759,7.0029,8.2916,7.7654,7.2592,7.9869,8.3065,8.0589,8.3181,9.0468,7.8989
LOXL4,12.5871,11.9199,10.2276,11.5988,10.5921,10.3007,10.7839,9.4146,10.4713,11.8301,11.7796
LPA,13.618400000000001,12.1395,12.3376,13.0815,12.6029,12.3128,12.7412,12.976099999999999,12.3236,12.594100000000001,12.3484
LPAL2,32.5032,33.4325,31.8726,33.9923,32.3423,32.5553,31.6918,35.5394,32.3225,34.0434,31.8852
LPAR1,19.205199999999998,20.1374,18.293,19.4616,21.8283,20.1301,19.391,16.8388,21.3388,22.9324,19.714799999999997
LPAR2,7.4153,8.5128,8.4873,8.076,8.7546,8.7273,8.31,9.1111,9.1244,8.8649,9.1674
LPAR3,6.7509,6.4394,6.6019,6.6712,6.6658,6.4202,6.7781,6.7071,6.4506,6.5949,6.531
LPAR4,9.3431,7.8601,7.1342,7.6251,7.6651,8.6383,7.1501,8.562,7.4734,9.1056,8.1698
LPAR5,8.2201,9.4244,8.9018,8.3261,9.8748,8.2058,10.2364,7.9921,8.9879,9.7173,9.6897
LPCAT1,7.6796,7.5159,7.4475,7.8605,7.6696,7.5741,7.8467,7.737,7.579,7.7133,7.7532
LPCAT2,9.675,9.3583,9.0645,8.7518,8.8041,9.3181,10.0554,9.3278,10.1441,9.4206,9.7296
LPCAT3,11.9589,12.1711,11.9083,12.2579,11.5762,11.4462,12.3867,11.521,11.4823,11.4205,10.7197
LPCAT4,8.0554,7.6297,8.0431,6.6324,7.945,7.9479,8.0595,8.2202,8.4468,9.0098,8.2662
LPGAT1,17.9097,19.5041,17.5565,19.742,18.947499999999998,18.3216,19.924300000000002,18.4045,18.6312,18.767400000000002,18.2461
LPHN1,14.747599999999998,13.873899999999999,15.2243,14.331199999999999,14.8783,15.810199999999998,14.5426,15.532,15.6687,14.3594,15.1313
LPHN2,7.5922,7.0541,8.4627,7.4,8.6026,8.9075,9.4852,8.4929,8.5662,7.6067,8.1592
LPHN3,14.1037,12.5024,13.9688,13.315100000000001,13.482,14.6433,13.863299999999999,14.070699999999999,12.7141,15.1995,15.7194
LPIN1,9.5506,10.3651,10.3563,10.3993,10.5138,10.0336,10.6934,8.8555,10.6986,10.5454,9.1518
LPIN2,16.665100000000002,17.0896,16.1584,17.5721,16.033,16.3427,18.5001,18.0639,17.6189,16.8014,16.5773
LPIN3,7.6716,9.6,9.8065,10.3134,9.4373,10.1479,9.4832,10.2561,9.1289,9.1068,9.6444
LPL,9.1364,6.8168,8.0401,7.5862,7.5442,8.4732,7.9565,8.1359,6.5085,7.0345,7.8135
LPO,6.5182,6.2482,6.1947,6.4391,6.3719,6.0377,6.4653,6.9627,6.4202,6.8742,6.2736
LPP,12.1462,12.2935,12.2536,12.5267,12.3662,12.2769,12.6206,11.9076,12.0578,12.1346,12.4235
LPPR1,20.0592,18.9636,18.6209,19.7621,18.8761,18.7893,19.455399999999997,20.9193,18.7558,20.223100000000002,18.8707
LPPR2,8.9232,9.3176,9.839,10.5557,9.6908,10.4926,9.1558,10.3662,9.3332,9.6507,8.6159
LPPR3,6.48,6.2189,6.2458,6.4895,6.1549,6.0517,6.5564,6.4884,6.025,6.1764,6.2977
LPPR4,6.3672,6.6755,7.5435,6.6169,6.8091,9.4294,7.1111,6.6527,6.6845,8.1279,6.134
LPPR5,12.874,16.589,13.737,12.9565,14.092300000000002,14.9057,12.950099999999999,13.250399999999999,16.1506,12.7335,12.7087
LPXN,10.4556,10.7788,10.7155,10.539,12.057,10.6777,11.4254,8.8166,11.4836,11.0797,9.5829
LRAP,8.9777,8.9901,7.4863,10.0536,8.5763,8.9284,8.8822,9.996,9.1971,7.7599,8.3678
LRAT,6.623,9.9817,8.9383,6.4232,8.7642,8.252,8.1316,8.3473,8.4135,8.0558,8.1516
LRBA,17.648899999999998,17.8976,17.5875,17.9075,18.6805,16.4357,19.124299999999998,17.6682,18.072000000000003,18.476,16.0139
LRCH1,15.234200000000001,16.2689,17.15,14.828800000000001,16.093,15.9512,17.8968,15.9956,16.533,14.9221,15.658100000000001
LRCH2,9.2917,9.9336,9.3511,9.1298,9.4796,10.5465,8.2522,7.1418,8.3104,9.4206,9.6074
LRCH3,10.7274,11.1353,11.1618,11.0333,10.8598,11.3416,11.4084,10.6177,11.3925,11.2837,11.6011
LRCH4,11.8782,11.531,11.3364,12.061,11.8612,11.2684,11.3051,11.9474,12.1194,12.3303,11.6562
LRDD,22.8996,24.1804,24.0721,21.3296,22.8814,23.880499999999998,23.768900000000002,25.6273,23.8684,21.9771,23.9315
LRFN1,7.1798,8.2205,7.1585,7.3996,7.2795,7.3653,7.3072,6.7018,7.4587,7.4548,8.15
LRFN2,9.5147,6.282,6.2009,6.443,6.1673,6.0209,6.5542,7.0766,6.2994,6.5086,6.2963
LRFN3,10.2585,11.4899,10.3013,10.3732,11.1678,10.9997,9.8823,10.5087,11.2313,10.9746,11.162
LRFN4,7.2605,6.7957,6.9375,7.3249,6.4408,7.2547,6.5255,7.2414,6.6513,7.2265,8.3139
LRFN5,6.6092,6.9393,6.3376,6.2801,8.75,8.08,6.4556,6.5766,6.4246,6.9071,6.9673
LRG1,7.0799,7.667,7.8095,7.9339,7.1114,7.1348,7.7801,7.5803,6.6849,7.4588,7.2448
LRGUK,6.5667,7.0567,8.1705,7.6685,6.8287,7.809,6.4706,6.523,6.7101,7.5834,7.1404
LRIG1,16.2265,15.9864,18.694,15.5688,16.8536,18.2417,16.9718,16.5291,16.281200000000002,18.0556,16.7378
LRIG2,9.4593,8.5883,9.0816,9.6561,9.4309,9.1414,9.5359,9.2804,8.7921,9.3565,8.9582
LRIG3,7.6581,9.6686,8.9079,6.9412,8.5014,8.842,6.9909,8.6201,7.6157,7.7892,7.7689
LRIT1,6.651,6.1205,6.2769,6.517,6.3365,6.1302,6.4114,6.6344,6.0906,6.3854,6.3674
LRIT2,6.6702,6.1027,6.3469,6.3436,6.2532,6.1057,6.4995,6.4018,6.1849,6.2988,6.2187
LRIT3,8.0077,6.9015,6.7639,6.515,6.6123,7.4615,6.3728,7.6911,6.1433,6.393,7.0691
LRMP,8.3835,10.4249,9.3708,8.8496,10.7619,8.8868,10.4858,8.4536,9.7946,9.1327,7.513
LRP1,9.8861,9.5671,9.9533,10.1805,8.8369,10.622,10.1778,11.1411,10.1637,11.0574,10.5085
LRP10,8.8179,7.9543,7.9787,8.6553,8.7426,8.5875,8.489,8.4289,8.3303,8.5725,8.2364
LRP11,8.9881,9.4746,8.374,8.6126,7.8535,8.8871,8.3197,7.6978,8.9707,8.6232,8.9185
LRP12,6.7455,6.5847,6.2904,6.5423,6.5746,6.5338,6.6378,6.5835,6.3954,6.3959,6.305
LRP1B,6.5136,6.3023,6.3417,6.5519,6.4919,6.3323,6.5387,6.5068,6.4622,6.7355,6.8971
LRP2,13.1294,12.4488,10.5985,11.6565,10.9751,9.2566,11.3456,12.2451,10.758,6.3545,11.2453
LRP2BP,6.4799,8.4693,6.6925,7.9855,6.3241,7.3188,6.3871,6.5384,6.6375,7.2758,6.7559
LRP3,13.6521,13.5563,12.3725,13.4969,12.1109,12.6816,13.0997,12.944,12.6334,13.2504,13.4308
LRP4,8.8947,9.3407,9.5767,9.3503,7.6287,9.2127,9.0037,9.4258,7.8782,8.9886,7.2887
LRP5,22.7827,20.2954,19.8586,21.0592,19.6739,19.6333,20.0274,21.464,18.250700000000002,21.118299999999998,22.2426
LRP5L,8.8179,8.925,8.5193,8.3467,10.1422,8.2947,7.9123,7.5346,9.2775,8.7536,8.9902
LRP6,6.6784,6.6382,6.3659,6.862,6.3443,6.2783,6.5114,6.5887,6.1663,6.535,6.3657
LRP8,15.0328,16.473300000000002,15.805600000000002,18.0807,16.491799999999998,15.8134,16.817,15.440900000000001,18.146,17.1225,17.243000000000002
LRPAP1,9.6993,8.018,7.9958,7.9883,8.2177,7.6636,8.3075,9.4167,7.8288,7.6995,8.148
LRPPRC,9.6605,8.2825,9.7483,9.4076,9.6616,9.5506,9.7484,9.5307,9.2245,9.4234,10.1562
LRRC1,18.258300000000002,17.633899999999997,17.3219,16.713099999999997,18.6291,18.0372,17.1262,17.4072,14.963,16.555300000000003,20.6806
LRRC10,6.7822,6.2777,6.3776,6.5539,6.3186,6.3199,6.5583,6.6457,6.3202,6.5011,6.5084
LRRC14,11.1716,11.6513,11.185,12.0179,12.006,11.6342,10.5315,11.4182,11.4866,11.5529,11.8036
LRRC14B,7.8328,6.5597,7.1143,6.4122,6.6414,6.9083,6.9603,7.0974,6.4429,7.4849,6.7739
LRRC15,6.5596,6.9631,6.4588,6.5576,7.2504,7.3287,6.5597,6.5476,6.3043,8.6427,7.6434
LRRC16,9.195,10.5688,9.9199,9.3396,10.2687,9.4706,9.7777,8.7941,9.7641,8.2655,9.7849
LRRC16A,7.9428,9.1227,8.9007,9.8574,8.5589,7.6032,8.9473,8.451,8.3394,8.0812,8.4549
LRRC16B,6.6899,7.2088,7.9493,6.7827,6.8769,7.1352,7.6062,8.3717,7.5464,6.5649,6.9067
LRRC17,22.6782,23.7372,25.8123,22.4594,22.0484,31.0195,23.0028,25.292,21.2003,26.0073,31.3139
LRRC18,6.4353,6.4584,6.3875,6.673,6.4392,6.5033,6.3645,6.6347,6.1693,6.6969,6.219
LRRC19,8.1502,7.8823,6.5788,8.2591,7.636,6.1745,10.1458,8.1239,6.5924,6.6358,6.5093
LRRC2,15.7845,12.5974,13.1378,13.8306,13.9766,12.1463,14.157,12.9437,12.5769,15.288800000000002,12.9555
LRRC20,23.5173,23.8621,22.3512,22.3792,23.6074,23.0975,20.5636,21.1544,23.9319,23.4933,23.888199999999998
LRRC23,16.2482,16.874499999999998,16.7565,13.6357,14.443200000000001,16.8116,15.3386,16.939500000000002,15.8264,17.048099999999998,16.825599999999998
LRRC24,6.3599,6.2465,6.3596,6.342,6.3169,6.7886,6.2943,6.4627,6.3775,6.3629,6.2078
LRRC25,18.8204,13.6125,16.3764,14.0607,16.6462,14.3707,17.2868,15.9805,16.535899999999998,16.3953,13.8606
LRRC26,7.3437,7.0667,7.568,6.9652,8.5176,6.9715,7.8306,7.1078,7.3754,7.383,7.8624
LRRC27,6.5583,6.875,6.1859,6.3433,6.6807,6.0688,7.0906,6.4647,6.4574,6.2672,6.4502
LRRC28,11.2301,11.2732,11.0041,11.1661,11.3484,11.2369,10.2076,11.2256,10.9585,10.7036,10.1949
LRRC29,19.174599999999998,20.4632,19.084200000000003,17.2832,18.442999999999998,19.720799999999997,16.3142,19.5122,18.1909,19.2118,19.8044
LRRC3,6.964,6.6553,6.506,6.9704,6.7331,6.7575,7.0106,6.7653,6.248,6.4573,7.6087
LRRC31,7.8272,6.5455,6.5711,8.9208,7.771,6.0643,9.1613,6.7816,5.8614,6.4387,6.1999
LRRC32,12.5894,12.2341,12.4642,12.2991,11.9186,12.8263,11.9196,12.2649,12.0519,12.2628,11.8836
LRRC33,8.4235,7.8571,9.2975,7.5819,9.8793,7.8806,7.9037,8.3381,9.0213,8.9688,7.4874
LRRC34,7.1696,6.3345,6.7827,6.5898,7.2582,7.7389,6.4156,6.8005,8.1428,6.4002,7.5982
LRRC36,6.6215,6.2649,6.481,6.313,6.3682,6.1573,6.3736,6.8219,6.034,6.2734,6.1958
LRRC37A2,8.7013,8.1639,8.6673,6.3865,9.5549,8.888,9.0662,9.9063,8.4945,9.6147,9.0249
LRRC37A3,8.568,8.7703,8.2687,6.444,6.9745,8.7454,8.5729,9.496,8.396,8.4621,8.83
LRRC37A4,13.1744,14.4317,15.512599999999999,13.3141,12.426300000000001,13.6213,14.9177,15.4693,16.0442,15.6354,14.6326
LRRC37B,11.6231,11.1368,11.0306,11.0806,11.4085,11.1063,10.7203,11.0277,11.2809,11.3341,11.4007
LRRC37B2,11.3097,10.9978,10.9357,10.7542,10.9345,10.9093,10.5023,12.1286,10.986,11.5368,10.4991
LRRC39,6.6486,6.5575,6.7493,6.3987,6.1347,6.9198,6.6308,6.8599,6.51,7.9746,6.3841
LRRC3B,12.9131,12.207799999999999,12.343,12.9428,12.6943,12.225100000000001,12.803,13.8241,12.1744,13.3097,12.6326
LRRC4,6.6533,6.1423,6.1828,6.4277,6.2731,6.168,6.4559,6.4592,6.1918,6.4173,6.212
LRRC40,16.0104,15.631,15.9455,15.5077,16.3345,16.2419,16.636,14.6969,15.707,15.653,16.5696
LRRC41,9.7216,10.1108,9.0582,9.5373,9.4017,10.2837,8.4987,10.1422,9.0736,9.0575,8.9295
LRRC42,11.1134,10.9898,10.9147,11.5352,11.3068,11.2661,11.6336,10.0445,11.1499,10.1741,12.3829
LRRC43,6.8563,6.4579,6.7011,7.2144,6.2536,6.1529,6.5142,6.7796,6.5292,6.7069,6.5547
LRRC45,15.2978,13.8336,14.083,14.0205,14.5183,13.8199,12.907499999999999,15.8017,15.0408,14.3138,14.2853
LRRC46,6.6271,6.8464,6.2198,6.4435,7.1243,6.541,6.4712,6.6472,6.67,6.939,6.1018
LRRC47,6.5353,6.4925,6.1394,6.3197,6.6515,6.2236,6.2202,6.4912,6.4587,6.2261,6.2922
LRRC48,15.2787,16.055,14.7902,12.7632,13.4233,13.664200000000001,15.2307,16.4098,14.4862,14.9574,13.6217
LRRC49,7.1154,7.407,7.6099,6.2992,7.0686,7.2806,7.0933,7.4471,6.5929,7.2651,6.9235
LRRC4B,6.6704,6.2377,6.6035,6.6513,6.7648,6.6877,6.4012,6.6018,6.1085,6.4896,7.3036
LRRC4C,6.6208,6.3217,6.3232,6.4519,6.6436,6.3735,6.4786,6.5181,6.2087,6.3589,6.2466
LRRC50,7.3086,7.3332,7.9698,8.6207,8.8968,7.5351,6.4333,7.0135,8.765,7.2911,6.5033
LRRC52,7.9114,6.1796,6.2952,6.4371,6.0036,6.014,6.4165,6.5252,6.1866,6.3632,6.3077
LRRC55,6.4057,6.2213,6.1852,6.3546,6.1872,5.9699,6.2798,6.3403,6.0361,6.2877,6.6843
LRRC56,9.6817,8.8099,8.2947,9.1827,9.7463,8.6173,8.3525,9.5996,9.3047,8.5971,8.9994
LRRC57,9.647,8.695,9.8318,6.2701,9.6453,9.4008,10.0372,8.5331,9.3564,9.5145,10.0148
LRRC58,7.4454,8.2885,8.8799,7.6937,8.4962,8.4904,8.6961,8.3792,8.0573,7.8692,7.8856
LRRC59,7.8966,8.5163,9.2466,8.9577,9.3104,8.8483,9.0268,8.4987,8.8202,7.514,9.1066
LRRC6,7.4499,8.2122,6.9406,7.8027,7.4043,6.8411,6.8972,9.3453,7.5088,7.2798,6.9858
LRRC61,7.2138,7.0041,6.7994,7.6713,7.3215,7.0954,7.6058,7.783,7.046,7.3268,7.5337
LRRC66,7.0661,6.1635,7.1414,6.4339,6.2687,7.2569,7.4862,8.6048,6.813,7.1523,6.9129
LRRC67,6.7393,6.2286,6.3589,6.331,6.3722,6.3636,6.533,6.4974,6.149,6.4469,6.4362
LRRC69,6.5434,6.3252,6.325,6.4946,6.3981,6.9435,6.5471,6.5991,6.1317,6.6239,6.378
LRRC7,6.691,6.1999,7.2972,6.4931,6.2008,8.1621,6.2964,7.5273,6.0789,6.4143,8.5796
LRRC70,6.3566,6.098,6.1798,6.184,6.1867,6.0503,6.3351,6.3619,5.982,6.3126,6.2657
LRRC8A,9.9929,9.4626,11.191,11.4315,10.9714,10.8867,10.6012,10.3787,9.9182,10.2104,11.358
LRRC8B,7.0585,7.2713,7.8263,7.5352,8.1005,6.9829,8.3525,7.5939,7.7251,7.2935,7.079
LRRC8C,8.5285,8.7182,9.8919,9.2086,10.1908,9.596,9.6031,9.5695,10.0359,9.512,8.5192
LRRC8D,9.4646,9.8097,9.4701,9.4606,9.4413,9.4715,8.5378,9.8398,9.2075,8.6082,9.021
LRRC8E,14.654499999999999,14.063600000000001,15.755399999999998,14.5186,14.625399999999999,14.7563,12.978200000000001,14.6098,15.0376,14.26,17.1612
LRRCC1,24.3447,24.974,24.7755,24.353299999999997,23.8027,24.967200000000002,23.8873,23.9927,24.5701,23.0,24.7038
LRRFIP1,8.4501,7.3198,7.5322,8.0796,7.6378,7.7021,9.1108,8.1791,8.4127,7.7823,7.6456
LRRFIP2,31.8247,29.5386,29.1156,30.3933,30.3724,31.7254,30.3667,31.276400000000002,30.069200000000002,31.112299999999998,29.146500000000003
LRRIQ1,6.5942,7.8179,7.0839,7.7024,7.5427,7.4006,7.2212,7.6474,8.5407,6.9221,6.0806
LRRIQ3,6.5304,6.1094,6.2556,6.6309,6.2117,6.2557,6.3831,6.535,6.1661,6.3473,6.2932
LRRIQ4,6.6423,6.2104,6.2191,6.3346,6.1628,6.5654,6.5206,6.9512,6.3924,6.7423,7.1876
LRRK1,16.3551,17.5988,16.1973,16.1672,16.900399999999998,16.0308,17.6687,17.6348,16.454,16.5487,14.8939
LRRK2,19.5771,21.2893,21.1403,18.274299999999997,20.4859,20.3863,21.6914,19.4923,20.813899999999997,18.3902,17.0431
LRRN1,9.0609,6.2117,6.3541,6.3865,7.2828,6.2456,6.3426,6.6208,6.4384,8.7344,8.6177
LRRN2,26.8064,23.457,19.7688,25.360500000000002,23.1392,22.2972,22.1291,21.8416,23.0801,24.307299999999998,27.85
LRRN3,13.697,13.560500000000001,13.284500000000001,13.7529,13.796,13.6417,13.2854,13.4927,13.011800000000001,13.7699,13.2576
LRRN4,6.4776,10.0084,8.3771,7.3738,10.5266,7.966,8.5358,7.8009,8.1933,6.4423,8.9319
LRRN4CL,14.5968,13.9657,14.931999999999999,16.0654,13.749500000000001,14.631400000000001,13.6764,13.4159,12.801400000000001,14.846799999999998,14.438099999999999
LRRTM1,7.0016,6.2921,6.1264,6.4221,6.5464,5.9006,6.3353,6.5834,6.0343,6.2318,6.1297
LRRTM2,6.4689,6.5351,6.4708,6.3253,6.665,6.3536,7.0225,6.4039,6.526,6.5457,7.2573
LRRTM3,13.034099999999999,12.1825,12.4809,12.855,12.4756,12.3071,12.645900000000001,12.9992,12.3448,12.7046,12.4712
LRRTM4,6.9836,7.6991,6.7077,7.4392,6.3707,6.0701,6.3903,8.9516,7.5393,8.1533,11.592
LRSAM1,33.9041,31.288800000000002,32.1388,33.8619,32.405100000000004,30.6715,31.8763,32.6686,33.54,33.2787,32.998599999999996
LRTM1,6.4619,6.0429,6.318,6.3523,6.1458,5.8182,6.2696,6.4631,6.2527,6.356,6.2296
