index,MGHCC1573,MGHCC1006,MGHCC0007,MGHCC0001-B,MGHCC1002,MGHCC1101,MGHCC0001-A,MGHCC1009,MGHCC1099,MGHCC1108,MGHCC1112,MGHCC0002
ZC3H7B,10.19979,13.267885,7.211358,18.112676,9.027699,6.578229,14.978597,9.698629,30.198559,17.174734,4.636537000000001,14.593046
ZC3H8,14.600167,12.68807,7.414696,7.668787000000001,1.638747,19.060764,8.866086,9.986981,8.320207,8.117434,0.0,9.735101
ZC3HAV1,19.157643,15.497946,17.307922,19.466951,17.428265,16.201403,16.930202,9.927539,8.96001,24.442363,9.147071,18.76136
ZC3HAV1L,3.163084,3.237747,1.961451,1.176413,1.431171,0.875696,2.043107,1.905335,4.943918,4.765801,1.904998,3.529535
ZC3HC1,5.620774,5.928414999999999,4.315353,5.663618,4.050292000000001,6.058686000000001,7.490978,4.558858,4.942598,4.951978,3.32418,9.438674
ZC4H2,0.856205,3.051158,0.455219,0.515226,1.361846,0.6584099999999999,1.812597,0.527894,6.500117,1.168369,0.557571,1.723955
ZCCHC10,23.367731,16.619923,17.016328,15.103102,9.765859,28.407526,12.848244,9.725636,9.065503,19.939605,6.213887,43.851067
ZCCHC12,0.020532,0.181086,0.030659,0.025021,0.003552,1.263289,0.39997,0.041659,1.177062,0.0,0.0,0.0
ZCCHC13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZCCHC14,7.448741,9.735173,10.313346,5.6805200000000005,4.232467,22.282435,10.157012,12.292321,14.774215,8.551953000000001,4.034055,20.987056000000003
ZCCHC14-DT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZCCHC17,12.9757,9.849982,14.602842,19.386919,8.653062,14.140155,9.498856,11.197981,10.355093,18.288485,0.0,1.930555
ZCCHC18,0.193492,0.166009,0.0,0.187929,0.773258,3.381773,0.507168,0.125103,2.350771,1.004627,0.0,7.792883
ZCCHC2,70.97671,94.243561,65.377837,26.780855000000003,45.852712,59.639656,30.691681,23.528021,23.956461,82.227722,36.662442,48.597694
ZCCHC24,1.649767,3.655327,3.755166,1.786188,1.868415,1.228854,2.497331,3.656852,3.1647730000000003,2.784653,0.074486,0.323797
ZCCHC3,0.958542,1.359878,0.94947,1.32323,0.651465,0.95593,0.907271,0.823419,1.636536,1.441154,0.779973,1.266207
ZCCHC4,6.293355999999999,5.24634,3.091179,6.611996,2.697346,7.186439999999999,5.062782,5.133575,7.234681,6.187659,1.311276,12.393512
ZCCHC7,33.541816999999995,55.128284,54.24297,73.528561,19.716548000000003,61.997558,44.728646,36.208758,50.75855,99.803581,8.156416,26.787159000000003
ZCCHC8,14.27671,16.279659,4.663348,8.843878,3.598133,28.519394,9.668462,7.785014,12.655119,9.944783,2.414262,13.314164
ZCCHC9,26.585544,21.148365,24.53011,19.013114,4.626869,24.032333,17.548279,19.895405,16.523931,25.080987,10.688738,16.868391
ZCRB1,59.654059,39.542789,22.107148,32.317558,15.651282,48.486789,22.929914,35.278137,23.193394,88.17029000000001,16.888685,33.670293
ZCRB1P1,0.528761,1.116841,1.039415,0.226854,0.034133,0.180988,0.220022,0.316784,0.643584,1.068462,0.0,0.0
ZCWPW1,3.416118,2.071403,2.533031,2.421791,0.947086,4.254757,1.406894,3.139567,3.292507,2.001981,0.223976,2.898209
ZCWPW2,0.833486,2.107469,0.8566940000000001,0.435124,0.291418,4.341946,2.294637,0.799258,2.811655,2.496656,0.296969,3.760198
ZDBF2,1.149438,9.881701,0.606627,1.275808,2.964454,9.126768,2.374606,1.034097,9.782929,3.281391,0.401495,5.224516
ZDHHC1,1.896644,4.155733,5.892795,0.742538,2.596012,3.1128590000000003,1.417277,3.710661,3.511498,4.378456,0.0,2.975961
ZDHHC11,11.111216,16.014039,8.950568,9.465903,25.3307,17.815348,6.659326,8.813433,1.3523619999999998,11.20616,0.0,38.817647
ZDHHC11B,2.371137,0.398709,0.068447,0.238356,0.500137,0.357362,0.532682,0.122177,0.223877,0.693554,0.0,4.596178999999999
ZDHHC12,2.596209,2.254207,3.595286,7.036266,5.150083,1.438575,3.858847,3.558578,0.72272,3.4408380000000003,0.845728,5.463403
ZDHHC12-DT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZDHHC13,37.705409,17.267515,41.977611,14.094763,15.084734,15.296166,12.894692999999998,12.547717,7.966010000000001,31.330861,3.562997,25.195749
ZDHHC14,7.094936,14.806285,23.5967,6.376187,5.122515,2.8281849999999995,4.706488,3.776393,5.518623,13.25582,3.32385,14.160415
ZDHHC15,0.026407,0.459808,0.0,0.036425,0.19136,0.278676,0.179615,0.201925,0.650163,0.070148,0.0,0.104464
ZDHHC16,28.175898,21.852607,24.964805,16.381622,10.706939,10.131364,15.278985,15.669465,14.216581,10.351074,7.08837,38.69112
ZDHHC17,39.9247,36.186329,37.862272,37.781976,48.896844,43.125755,48.461221,26.473317,79.440914,51.968061,16.158103,67.98075399999999
ZDHHC18,15.381251,11.81215,7.470145,16.771414,11.316199,15.692763,13.817394,8.766425000000002,7.724481000000001,14.272843,4.992999999999999,2.077082
ZDHHC19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.294058,0.0,0.0,0.0
ZDHHC2,9.922389,6.256739,11.77697,7.64867,11.752315,16.689698,16.602967,4.644922,22.836351,34.282657,3.64514,30.924012
ZDHHC20,27.35749,14.831316,57.32565,24.598319000000004,14.082929,72.090758,25.683115,23.706516,10.294259,32.885235,15.612935,46.565168
ZDHHC20-IT1,0.0,0.0,0.0,0.0,0.0,0.0,0.080249,0.0,0.0,0.0,0.0,0.0
ZDHHC20P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZDHHC20P2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZDHHC20P3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZDHHC20P4,0.638337,0.253641,3.376807,0.756659,0.509906,1.038421,0.701395,0.73106,0.221339,1.981843,0.0,0.446286
ZDHHC21,0.819735,1.386598,0.830456,0.921893,0.390635,1.149014,0.733383,0.517246,0.588095,1.502388,0.453828,0.52155
ZDHHC22,0.0,0.0,0.0,0.0,0.0,0.013429,0.0,0.0,0.008088,0.0,0.0,0.274847
ZDHHC23,2.579784,8.664404000000001,6.340946,3.491347,3.532384,7.743128,1.868071,10.899149,0.809247,9.705246,1.884126,7.116238
ZDHHC24,1.659458,2.268361,4.734829,1.3796210000000002,1.228534,0.556181,1.3167870000000002,3.455055,0.8907849999999999,3.185624,0.309976,22.824962
ZDHHC3,57.275221,43.744152,95.480283,56.505181,27.810247,69.346014,60.341462,44.97716,34.168335,78.804225,12.499063,37.095773
ZDHHC4,32.639404,38.082883,45.65312,43.19176,39.423189,31.522232,36.692824,37.26099,33.519859,24.056073,8.975973,67.025718
ZDHHC4P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZDHHC5,40.255456,42.506431,91.540336,23.777629,24.464384,20.882612,28.654399,18.097462,21.104374,64.18838199999999,17.74199,70.968198
ZDHHC6,15.590453,17.741246,30.450462,14.715881,5.148682,12.988262,19.778351,10.772033,10.672959,10.861719,5.646405,41.336712000000006
ZDHHC7,37.715753,39.395684,40.444533,28.343801,17.319357,42.127754,28.320432,55.94127,29.081278,53.817134,9.1778,94.266933
ZDHHC8,13.220158,6.904928,13.474275,16.669726,19.192762,17.883575,14.99197,10.842003,16.633116,17.832501999999998,2.960586,37.649944000000005
ZDHHC8P1,0.530232,0.291836,0.051571,0.096397,0.446773,0.497179,0.3732499999999999,0.340811,11.137149999999998,0.539129,1.975271,0.969188
ZDHHC9,13.537363,10.707066,24.878512,10.383938,7.630584,10.784275,10.203596,6.345529,5.093529,8.838199,3.389098,8.486904
ZEB1,73.676128,54.173037,29.230695,44.536687,33.585122,65.813136,100.869033,74.470775,57.015231,92.355711,13.851723,69.307144
ZEB1-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZEB2,50.418262,40.6107,27.71225,37.047627,25.837770000000003,61.625602,53.340113,36.646529,104.331,110.821759,33.267336,54.858591
ZEB2-AS1,0.152461,0.6871659999999999,1.297674,0.214311,0.0,0.0,1.2849670000000002,0.667177,0.3573699999999999,0.0,0.0,0.0
ZEB2P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZER1,16.31644,18.02397,8.784057,10.646901,9.101903,28.64298,6.429701,8.123146,14.626424,9.15517,23.553459,28.657378
ZFAND1,15.406595,28.505049,52.585535,22.402395,12.222701,21.212112,18.228749,23.809051,19.696475,24.08403,23.909414,30.076365
ZFAND2A,7.687546999999999,4.480923,11.054949,6.761478,3.763367,11.040754,6.379602,8.457553,4.564862,10.089414,1.027979,3.983956
ZFAND2A-DT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023441,0.0,0.0,0.0,0.0
ZFAND2B,21.375226,23.722674,10.707712,21.859965000000003,8.372016,19.373304,17.102424,15.193352,11.012483,16.516036,4.030754,27.247282
ZFAND3,199.672654,122.321245,95.719028,143.744157,38.788119,85.574226,115.361316,104.298029,97.613804,134.645487,34.005880000000005,25.801649
ZFAND3-DT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZFAND4,10.13075,13.50714,8.949698,6.201028000000001,5.893474,2.788872,8.894361000000002,5.761813,6.435712,18.064998000000003,4.037379,13.922009
ZFAND5,99.097179,71.63804,133.593868,82.225911,49.361291,109.997518,75.217998,67.450349,122.099409,107.423426,26.196922,33.87985
ZFAND6,78.808891,36.013616,62.55773799999999,34.046454,14.725495,62.100991,35.805735,45.742426,31.731798,119.51722,15.677868,49.053028
ZFAND6P1,0.617588,0.505548,0.97636,0.0,0.577303,0.0,0.14341,0.137465,0.115155,0.573919,0.0,0.0
ZFAS1,19.618904,10.004576,36.603241,35.950512,6.495097,28.957893,26.421121,8.617823,9.42328,22.270144,4.731454,30.234038
ZFAT,5.31191,5.291993,5.433095,4.773999,2.307909,11.837869,2.94575,6.289285,5.603817,11.28613,4.89459,5.103117
ZFAT-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZFC3H1,49.992113,39.323142,56.982781,25.948484,23.367851,81.51630899999999,30.626341,93.95056,35.999089,104.041673,14.898939,70.890928
ZFHX2,0.930839,1.839709,1.116515,1.670749,0.797818,4.462094,0.740947,0.715607,0.917432,1.441277,0.157468,1.570196
ZFHX2-AS1,5.799056,3.265503,1.352029,1.121243,1.501546,6.484997,1.274595,3.873678,4.107047,8.684753,0.569558,10.390547
ZFHX3,8.465385999999999,12.519584,9.268484,8.267525,8.304891999999999,14.228361,13.04915,16.647714,4.381505000000001,11.991805,6.32314,11.997803
ZFHX3-AS1,0.27715,0.184749,0.006727,0.329223,0.075656,1.164712,0.187394,0.395488,1.494144,0.731427,0.037968,0.095731
ZFHX4,13.041022,21.088349,2.150218,9.288453,2.639343,8.889061,29.248412,9.585634,8.126513,6.559552,9.388049,38.546089
ZFHX4-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZFP1,3.688824,3.863522,5.826169,2.679478,2.718462,7.404339,4.17146,3.940945,6.646311000000001,1.922733,3.107138,1.12521
ZFP14,1.983649,3.651281,1.447782,2.549045,1.5343490000000002,3.274836,1.427165,3.451941,3.617915,3.335886,5.607295,4.763828999999999
ZFP2,0.73391,2.860679,0.118188,0.832072,1.073773,0.393634,1.078963,2.111237,4.062287,2.854218,0.189417,1.527804
ZFP28,4.433854,5.41065,1.450167,5.65382,2.174722,7.782644,4.327548999999999,2.233986,8.052048,2.796424,0.406646,3.901349
ZFP28-DT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZFP3,2.287904,3.205923,2.22744,1.83196,1.801897,2.351655,1.946147,3.639401,2.178984,7.793398,0.880599,1.471204
ZFP3-DT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZFP30,1.926369,0.833607,0.468492,1.2237749999999998,0.342293,5.584497,0.540749,1.99843,0.97708,1.287349,0.0,8.665406
ZFP36,73.36280500000001,38.06038,38.307645,28.140568,11.956536,127.401775,33.870537,20.646427,158.88877000000002,126.079024,14.642765,55.400266
ZFP36L1,78.834196,86.886331,99.305069,51.925619000000005,41.911895,89.17745,82.09089900000001,47.540464,106.894643,133.940414,13.655479,79.220874
ZFP36L2,4.489227,9.309084,6.125519,2.661216,1.374768,4.152315,2.669862,3.674649,6.497864,9.064034,1.186963,0.379252
ZFP37,3.049543,3.618287,2.253347,2.104739,1.333907,2.482424,1.961151,2.9590370000000004,4.761479,1.6386410000000002,0.197208,2.291825
ZFP41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZFP42,0.009762,0.0,0.0,0.0,0.0,0.0,0.009046,0.0,0.0,0.0,0.081821,0.0
ZFP57,0.0,0.0,2.854802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.259684,0.0
ZFP62,16.858805,21.01317,18.97964,12.52458,18.661151,34.864925,10.746739,20.671407,19.555637,21.840393,7.460784,25.326368
ZFP64,5.516309000000001,13.333738,24.916058,7.668844,9.710962,19.863378,8.547764,7.006969,8.624474,12.165611,2.406773,5.397913
ZFP64P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZFP69,3.644963,2.945877,6.620225,2.91998,3.838314,3.454073,2.968896,2.774349,1.997837,9.542101,0.82549,3.887086
ZFP69B,2.636791,1.762733,7.974486,3.288067,3.854274,3.643437,1.714162,2.219036,1.531278,7.135982,0.982219,5.433954
ZFP82,2.22255,4.459589,2.276343,1.24665,2.300109,1.682094,2.230322,2.378484,3.1559350000000004,3.4126,0.506204,2.403555
ZFP90,10.688213,15.302964,7.955045,16.606456,8.865351,37.033523,19.866618,22.481985,25.574719,21.614679,14.5548,35.729344999999995
ZFP91,2.624172,3.346004,2.715455,1.556391,2.111782,3.451597,1.739195,1.646396,2.03113,4.562681,0.602243,4.367079
ZFP91-CNTF,34.908497,34.063364,30.093147,20.736809,12.710092,26.061167,18.904371,26.89546,18.775453,36.809852,6.956206,16.964485
ZFP91P1,0.021303,0.213563,0.06461,0.0,0.0,0.087303,0.060634,0.029355,0.130485,0.0,0.179544,0.0
ZFP92,0.064373,0.020745,0.068785,0.025891,0.106696,0.080726,0.101473,0.043058,0.641804,0.011085,0.059777,0.0
ZFPL1,29.597917,49.041096,60.766037,31.895423,12.71372,16.083737,22.662311,18.934512,34.591763,34.238352,15.89413,12.265001
ZFPM1,10.410993,5.853991,3.528376,7.500421999999999,5.540072,16.484787,5.275218,3.619222,4.145094,9.955969,11.849062,15.046725
ZFPM1-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZFPM2,20.227298,12.935681,7.65226,17.898730999999998,1.901968,16.587806999999998,36.170196,15.027213,233.749903,43.457778000000005,2.320761,3.712181
ZFPM2-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZFR,55.96390100000001,50.698341,58.207382,31.389955,18.754048,38.176658,38.48357,48.313575,44.689423,51.97261,10.294061,45.468271
ZFR2,0.0,0.0,0.0,0.0,0.0,0.210938,0.0,0.0,0.068475,0.0,0.0,0.0
ZFRP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZFTA,1.2981330000000002,0.639514,1.112909,0.477834,0.598506,0.078524,0.3685569999999999,0.4264779999999999,1.246049,1.597646,0.590441,10.93248
ZFTRAF1,7.527359,22.783768,17.91782,12.153969,12.070225,12.805141,13.568516,29.151195,6.860358,17.667076,11.40131,10.301469
ZFX,67.64304600000001,84.80967600000001,61.104917,54.152237,71.54778,53.075804,56.117712,71.98203299999999,84.624481,104.040753,15.613542,45.389227
ZFX-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZFY,0.051909,0.098563,0.0,0.024516,0.0,0.0,0.0,0.412507,0.190254,0.062092,0.253051,0.0
ZFY-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZFYVE1,5.42443,7.613316,7.427945,5.8133930000000005,3.03516,14.888422,7.960881,4.392615,7.487868,9.465617,2.795254,6.047942
ZFYVE16,40.439981,48.157418,82.8881,39.086063,12.086487,60.011244000000005,51.489908,40.914431,48.399659,63.877646,29.053304,49.445849
ZFYVE19,23.720831,16.411691,14.390152999999998,22.26489,12.278272,13.587654,28.095273,22.403331,18.583468,21.004949,10.310745,49.259019
ZFYVE21,19.730341,22.170875,11.02519,19.990335,8.856213,21.458402,18.558306,10.036101,20.284763,14.3159,2.971792,18.565722
ZFYVE26,19.238765,27.159287,14.949981,12.027024,9.826294,19.784743,22.13918,10.447491,21.239865,49.919141,5.967123,18.19594
ZFYVE27,7.890981,8.880704,21.079991,10.25027,11.424256,14.934292,9.755416,5.381462,13.721366,13.08611,7.263712,9.163288
ZFYVE28,2.08887,1.654787,1.1765219999999998,0.860276,1.2899,4.635376,0.765119,1.2415470000000002,1.73117,2.13497,1.210644,29.782110000000003
ZFYVE9,6.571408,18.118726,5.467673,16.38503,19.483685,20.468216,17.204343,13.879401,35.53372,23.202664,4.072682,34.17794
ZFYVE9P1,0.041257,0.295078,0.0,0.100116,0.185911,0.084778,0.45811,0.148176,0.337053,0.042003,0.0,1.092114
ZFYVE9P2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZG16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZG16B,106.838547,94.464221,68.09234500000001,43.967541,75.941595,14.584895,34.164028,45.228908,1.817238,46.929115,14.217969,7.316224999999999
ZGLP1,0.258144,1.597371,0.261175,1.371495,0.7613460000000001,0.5482549999999999,0.6382730000000001,1.068025,0.587961,1.650002,0.620246,1.448573
ZGPAT,9.401648,23.287935,31.131687,49.27194,22.427658,10.908829,28.446844,8.821468,12.159017,14.592093,12.058153,23.226405
ZGRF1,5.095669,4.927491,7.05588,6.06256,1.87129,13.427286,4.947163,5.161222,3.47944,7.938678,1.312909,9.185466
ZHX1,13.472812,22.767338,12.037353,11.252356,7.588527,15.223346,14.423475,16.78266,12.107895,20.041448,7.18013,11.769164
ZHX1-C8orf76,0.966494,0.621677,2.595973,0.782736,0.181333,2.466864,1.442868,2.481952,1.960797,2.308352,0.262728,7.734254
ZHX2,24.129882,28.716547,21.489045,13.79014,16.662126999999998,24.254069,16.63866,32.284424,38.938243,33.060758,6.053653,17.550048
ZHX3,3.674684000000001,11.815538,4.463197,6.443966,2.864963,9.139969,9.043365,9.03423,10.752913,5.960072,1.18323,5.520335
ZIC1,0.277709,0.0,0.0,0.439446,0.017055,0.0,1.13842,0.005603,0.0,4.703505,0.0,0.0
ZIC2,0.0,0.029358,33.243667,0.178698,0.023257,0.587089,0.229284,1.571872,0.0093,1.113858,0.584023,11.638006
ZIC3,0.0,0.115589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.725192
ZIC4,0.0,0.0,0.0,0.138236,0.034987,0.0,0.060033,0.0,0.0,0.0,0.0,0.0
ZIC4-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZIC5,0.0,0.0,0.0,0.0,0.014535,0.0,0.0,0.0,0.0,0.044104,0.0,0.0
ZIK1,1.788407,0.8383309999999999,1.928618,5.096845,0.50947,9.664401,4.186719,4.784971,4.127389,1.994038,0.973101,1.264542
ZIK1P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZIM2,0.254785,0.301642,0.123379,0.426183,0.327635,7.728962,1.089266,0.570712,74.236473,0.51441,0.0,0.0
ZIM2-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZIM3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZKSCAN1,116.694587,158.170413,98.662636,87.576368,68.278366,88.136245,79.60568,66.14439899999999,68.801091,116.573024,31.304981,50.059706
ZKSCAN2,2.738733,1.830062,3.241825,1.849944,2.585039,3.553205,1.5794050000000002,4.529952,2.8808040000000004,2.064071,2.6184000000000003,3.79766
ZKSCAN2-DT,0.035975,0.0,0.0,0.0,0.0,0.0,0.0,0.029048,0.0,0.0,0.0,0.0
ZKSCAN3,3.748818,4.232189,1.6375769999999998,2.486099,1.998112,3.064976,2.197074,3.206586,2.867057,4.331679,0.535149,5.791714
ZKSCAN4,2.859672,3.295829,0.773267,3.067129,1.625362,5.450756,2.393686,2.422462,2.57118,3.866392,0.321793,1.640924
ZKSCAN5,7.122156,7.078101,10.569481,7.471188,4.395995999999999,8.147727,5.661632999999999,5.572189,6.337293,13.26203,1.869784,4.9687280000000005
ZKSCAN7,0.839537,1.995598,2.2821420000000003,2.173387,1.81646,1.326804,2.8727780000000003,1.768897,8.999647,9.481748,0.068215,2.041303
ZKSCAN7-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZKSCAN7P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZKSCAN8,27.107801,39.31212,11.842599,20.528806,19.856951,39.702644,19.828161,23.040165,33.991106,29.868048,10.058607,18.682312
ZKSCAN8P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZKSCAN8P2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZMAT1,8.783805,22.848501,7.375147999999999,3.437558,6.385775000000001,12.63183,8.234233,7.827344,11.087546,12.767884,2.23858,10.35675
ZMAT2,75.532655,56.07478,50.321322,60.465439,46.729092,40.086348,37.732991,41.274441,42.081378,52.467168,9.725485,15.907867
ZMAT3,5.445944,7.984642,24.659225,10.062303,4.233448,5.058201,14.30149,7.612705,5.618549,2.694641,0.959201,3.741342
ZMAT4,2.13166,0.166019,0.0,0.0,0.475627,14.300663,0.167998,0.0,2.283995,0.0,0.0,0.0
ZMAT5,1.706559,1.950119,1.99613,3.182239,1.146621,1.137441,3.30569,3.157921,1.683815,1.824014,0.0,0.0
ZMIZ1,35.11699900000001,32.596986,107.590573,39.498358,18.803118,15.123278999999998,36.071238,26.077533000000003,73.72777200000002,48.95172300000001,7.578403,28.596189000000003
ZMIZ1-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.007294,0.0,0.0,0.0,0.0,0.0
ZMIZ2,42.842957,118.299576,67.396321,38.052723,54.296753,90.527463,40.650425,37.424521,50.363123,56.649663,16.023918,163.023168
ZMPSTE24,24.073515,14.022659,31.552034000000003,17.169330000000002,8.497377,14.80131,18.961076,15.145582,10.856295,39.803484,9.842359,5.49147
ZMPSTE24-DT,0.03079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZMYM1,13.251845,15.595673,29.624134,13.272259,12.015995,14.270948,10.795888,9.817358,15.099439,44.231089,7.729215999999999,28.497453
ZMYM2,116.974345,133.340847,151.457762,62.272846,77.223478,100.006816,74.284688,94.078451,76.04231800000001,102.262596,34.24939,111.509827
ZMYM3,3.373239,9.265015,3.375788,4.901299,3.943318,11.906165,5.010424,3.747032,15.382414,8.291795,2.622396,19.683241
ZMYM4,88.012186,55.773799,57.538268,53.105304,46.978995,109.747431,69.459847,45.016986,109.703196,182.588453,25.034408000000003,90.46846
ZMYM4-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZMYM5,6.4216180000000005,14.496319,11.144029,5.418227,4.918227,10.409683,6.3804680000000005,12.259996,5.897273,6.45929,2.410611,4.312396
ZMYM6,12.268664,11.044545,10.950046,10.243151,7.237718,12.256205,12.306842,10.407885,13.090118,16.715348,7.991,13.690942
ZMYND10,2.392426,6.515465,1.817628,3.594661,0.203344,3.601227,4.19353,2.408363,0.2360169999999999,2.252972,0.903779,7.107943000000001
ZMYND10-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZMYND11,107.968375,168.745544,105.309565,82.40602,45.357455,131.315512,83.073245,213.650795,83.01421400000001,124.764837,42.21657,43.312774
ZMYND12,0.5350159999999999,1.7083769999999998,6.398168999999999,0.660363,0.822399,0.269931,0.487459,1.152398,0.785075,2.147753,0.0,0.0
ZMYND15,0.8162919999999999,2.462645,1.879349,1.201755,0.692673,4.033807,2.333551,1.307169,0.4716479999999999,3.455539,0.0,0.0
ZMYND19,3.1891160000000003,1.653534,5.158276,6.196448,3.924716,1.6324900000000002,2.780492,2.748912,1.6720799999999998,2.405793,0.441633,5.548798
ZMYND19P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZMYND8,25.821588,60.597923,84.574315,170.11400999999998,22.293375,55.137087,128.898379,22.651182,23.164847,20.139474,17.204768,47.787145
ZNF10,3.810702,7.563172999999999,3.325799,5.667993,3.842393,7.654876,4.820308999999999,6.759907,8.340874,6.981254,2.343132,4.191065
ZNF100,1.657403,5.738629,10.698716,4.350833,4.325242,0.696548,5.241601,5.039443,4.318077,13.634948,0.0,14.698982
ZNF101,10.664824,7.979324,7.841202999999999,10.772425,8.058982,10.823879,6.185954,9.913965,2.979857,31.123191,6.141979,12.515457
ZNF101P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF101P2,0.178994,0.397587,0.240796,0.196707,0.269443,0.326057,0.112885,0.437437,0.146302,0.30471,0.0,0.0
ZNF106,82.94042,81.233969,58.924536,43.545415,36.858524,65.934498,63.470139,57.594974,68.997524,101.877553,22.901013,37.877209
ZNF107,5.38163,8.915811,24.619354,6.972491,7.549900000000001,18.93579,6.877516,2.940052,2.740768,23.390672,3.984838,8.229467
ZNF112,4.361779,6.014970000000001,3.781715,2.993169,1.7385890000000002,6.559434,2.811773,3.4968540000000004,4.144432999999999,4.597204,0.0,1.696978
ZNF114,0.416613,0.026511,0.0,2.2786340000000003,0.2160399999999999,0.744,0.78111,0.6864250000000001,0.264613,0.0,0.112843,0.0
ZNF114-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF114P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF117,11.694341,14.887057,34.04859,4.422434,8.550866,11.251173,7.300173,7.289601,5.158682,20.69803,4.078521,3.337261
ZNF12,8.260085,16.262048,12.987871,7.752165,7.763609000000001,12.734079,7.180056,10.783643,7.855509,10.095512,0.8593219999999999,7.007762
ZNF121,27.104764,23.131366,41.569079,28.766375,27.205348,24.677068,24.291638,16.871879,13.321426,39.059121,12.70502,43.678718
ZNF123P,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ZNF124,10.256834,13.75361,32.347408,5.548867,12.478449,27.506165,6.916624,12.148783,12.050445,17.073636,1.02905,6.566531
ZNF131,39.957507,22.653876,30.066752,19.702301,18.927716,35.238056,19.98498,25.680475,16.54461,33.294914,5.654495000000001,34.197836
