index,GSM496016,GSM496019,GSM496020,GSM496021,GSM496023,GSM496032,GSM496036,GSM496037,GSM496040,GSM496041,GSM496042,GSM496043
RP3-406A7.7,-0.22796045,0.052327774,-1.1376542,0.77089274,0.64725053,-0.23644333,-0.08624827,-0.6828555,0.77336556,0.12344905,-0.17159972,-0.37323868
RP3-406C18.2,1.1560539,1.256338,-0.24871467,-1.2150927,-0.21718055,0.5298189,-1.4539821,1.0598317,-0.26636976,-0.9100357,1.1224725,-0.38636684
RP3-406P24.1,-0.07683161,0.3655504,0.65472543,0.5125893,-0.3694372,0.5473442,0.2619082,-0.60431516,0.8269546,0.8289852,0.73038,-0.06854893
RP3-412A9.16,1.7408626,0.0022272999999999876,0.24483279999999996,-1.0037399,-0.18828138000000005,-0.41646953999999997,-0.092602918,0.69264004,-0.7777947700000001,-0.403394876,0.03782078999999999,-0.50094462
RP3-428L16.2,-0.14047915,-0.6208858,-1.579734,-0.22586983,0.9160311,-0.284586,0.6976842,-0.6422181,0.26350588,0.95468974,0.074061975,-0.35050976
RP3-452M16.1,1.1250105,-1.8260411,-0.5074029,-1.9333133,-0.6494375,-1.0807232,-0.11280185,-0.9477028,-0.1436904,-1.9224957,-1.541658,-1.4089713
RP3-476K8.3,-0.13181639,0.41727746,-0.03767024,-0.5988324,0.3001471,-0.4412628,0.19867039,0.40687546,-0.60726905,0.07009428,-2.4797776,-0.29166403
RP3-486D24.1,-0.46729705,-0.45833662,0.007252911,-0.3777257,0.32053196,0.47252956,-0.39204726,-0.95895135,0.49503142,0.3776126,0.08458211,-0.25397548
RP3-496C20.1,-1.31748375,1.017867888,-0.4427228,1.78369826,-1.1353596,0.39175239999999995,-1.5394967800000001,0.5780542900000001,0.370729975,-2.4993809000000002,-0.84281513,-1.1045089799999999
RP3-497J21.1,0.37138492,-0.98065317,-1.6848862,-2.0634775,0.97715235,0.11174515,-0.5483478,1.0996233,0.23979117,-1.0081149,-1.1479247,-2.0676608
RP3-507I15.1,-0.15684964,0.004206263,0.09636259,-0.13613333,-0.00422397,0.33110106,-0.14815275,-0.34780827,-0.04052745,-0.18021315,0.41666788,-0.47350162
RP3-507I15.2,-0.13481006,0.6448984,0.24826081,1.0220594,0.31753528,-0.2970053,-0.0699962,0.766101,-2.557021,-2.6634743,-0.7675096,-2.4674044
RP3-508D13.1,0.7299699,0.7541756,-0.5396639,-0.2548825,-0.57393,0.90886205,0.31798103,0.36916304,1.7503761,0.7317518,0.042462036,0.00688194
RP3-508I15.21,-0.0460575,-0.75518596,-0.9028404,-0.61721414,0.80763876,0.3558874,-0.112800054,0.65467787,0.011095491,-0.07425424,0.17717013,-0.576742
RP3-522P13.1,-2.0114834,-0.7138435,0.15381268,0.021319157,-1.8084983,-0.2895442,-0.011732411,-0.19315177,0.22534963,0.19767687,0.18372937,0.024596753
RP3-522P13.2,-0.7679193,-1.0833254,-0.40362534,-0.34696448,0.14227977,-0.6653821,-1.0887488,-0.029920608,0.4217532,-0.01742975,-0.42908815,-0.5632563
RP3-525N10.2,0.71203214,0.06102845,-0.98697597,-1.1711732,-0.6300194,0.21571484,0.42083845,1.5041429,-1.5546774,-1.0650455,-2.234805,1.0725964
RP4-539M6.14,0.9619462,0.003944357,-1.7020245,0.07188746,-0.8391841,-0.26220387,-0.15965986,0.07664756,0.10413114,-1.3218429,0.28328606,-0.48242837
RP4-539M6.21,-0.38747892,-0.22828153,-0.29600564,0.16657318,-0.7298869,0.09541532,-1.7533641,0.48159096,0.5443762,-0.36730444,0.8378415,-0.13166448
RP4-545K15.5,-0.6130941,-0.12952915,-0.42382059,0.28417686,0.17914729,0.039046317,-0.15378608,0.39546505,0.001024318,-0.30839035,-0.89987135,-0.45621637
RP4-555D20.3,0.86142737,1.0078747,-0.01555988,0.3911112,-1.2611207,0.74392545,-1.6544633,-0.28958783,0.9631185,1.1888698,-0.39741758,0.24498028
RP4-560B9.4,0.006080225,0.081815004,0.36771956,-0.06785447,-0.734048,0.40538636,0.38508934,-0.3736654,0.22946054,0.5410086,-0.34530696,0.09584217
RP4-561L24.3,0.35334125,-1.1234756,0.34168118,-2.454523,-0.23493855,0.9914542,-1.058895,1.1072308,0.6519656,0.81987035,-2.1054275,-1.593709
RP4-575N6.5,0.22574198,-0.3517337,-0.61413383,0.06496071,-0.15378295,-0.5100553,0.16127177,0.47928137,-0.8438335,-0.52039856,-0.111521676,0.092134416
RP4-581F12.1,0.32941154,0.020824715,-0.5317993,-0.3210151,-0.063415155,0.2551397,0.6836912,-0.28321338,0.16283415,0.38102722,-0.06459994,-0.33081588
RP4-584D14.7,0.077740826,0.5107529,0.33250055,0.27584836,0.41280192,-0.13471247,0.11531252,0.2166336,-0.75963223,-0.16215223,-0.12769075,0.24697739
RP4-593C16.3,-0.3825999,-0.92719823,-0.5815393,0.44157884,0.059237465,0.35525694,-0.49274337,0.5151078,0.45321262,-0.06530213,-0.07424852,-0.31391782
RP4-593H12.1,0.2622095,-1.59389,-0.19015945,-1.9464183,-0.000648,-0.2227763,0.000648,0.33994097,-0.6694989,0.24611966,-0.26179373,0.29141662
RP4-594L9.2,0.29060322,-1.3560375,-0.7793366,-0.9614527,-0.07040355,2.03695,-0.80594903,0.13451573,0.22871378,-0.8238835,-0.5765771,-0.23339795
RP4-595K12.1,-0.5229884,0.120719746,-0.34504762,0.31152683,0.089942895,0.2790858,-0.3598097,-0.38530895,0.39615497,0.612367,0.40875155,-0.113445126
RP4-612B15.3,0.16653472,0.5183191,0.51898223,0.722986,-0.84212196,-0.19327492,-0.024625875,0.866334,-0.31348518,-0.30596814,-0.012141986,0.44332558
RP4-612B18.3,-0.044661835,0.05088147,-0.11913537,-0.8091915,-0.59426266,-0.07499376,-0.33418372,0.1776583,0.26749474,0.000811,0.060906198,-0.6572405
RP4-613A2.1,-0.039242998,0.037761018,1.6920761,0.87927026,-0.46959257,-0.15952905,-0.7694973,-0.6955583,0.059663977,-0.82495016,1.080489,1.3728863
RP4-614O4.12,0.21069552,0.126816,-0.03717126,0.2900188,0.7158431,0.19008568,-2.422968,1.1875848,-0.1677056,-2.0389278,-0.24901435,-0.6854048
RP4-621B10.8,1.2219524,-3.435479,-2.0855885,-0.9888516,0.66048384,-0.4689217,-1.6362972,0.8799886,-1.6059706,0.85898197,-1.8864986,-1.8552583
RP4-633H17.2,0.9343894,-0.57086533,0.54564875,0.74729675,-0.40672794,-1.1138613,-0.001358716,1.3971984,-0.7348196,0.26563793,0.11570961,-0.39924476
RP4-635E18.8,-0.21955062,-0.017723776,-0.7449178,-0.1638661,-0.54435074,-0.18577722,-0.42930064,0.42690367,0.2037181,-0.34039402,-0.11390758,-0.19459449
RP4-647C14.3,-0.6491931,-1.2719791,-0.6536055,-1.5768869,0.7602907,0.5858174,0.83409834,0.28011897,0.02634097,-0.7069371,-0.6730182,0.11199383
RP4-657D16.3,0.053039912,0.008015372,0.13207799,-0.17155033,0.055253264,0.26971865,0.0680157,0.19574809,0.48205557,-0.04881482,-0.3110279,-0.030191178
RP4-665N4.4,-0.6990794,-0.42608753,-0.48116493,-0.39116338,0.485169,1.346955,-0.32423544,1.5134314,1.424516,1.3211884,1.3592033,1.5659074
RP4-675G8.2,0.47332242,0.092094734,-1.173884,0.43454862,-0.14166297,-1.8245105,0.5550231,-2.022018,0.8901156,-1.3006079,-2.030024,0.71945995
RP4-676L2.1,-0.40946445,0.019785546,-0.1732008,-1.6279317,-1.7480497,-0.52110744,-0.06279139,-0.5504011,-0.9128235,-0.48401555,-1.423875,-1.0169291
RP4-680D5.8,-0.052866034,-0.010554082,0.010443797,0.24212557,-0.82582295,-0.45724577,-0.9020686,-0.3083123,0.8043545,-0.49858195,0.096963026,-0.36346993
RP4-710M16.1,-0.2541008,0.1147196,-0.2091725,0.0414346,0.18192902,0.046525076,-0.0734021,-0.30146536,0.22108656,-0.024475604,0.51978475,0.5151833
RP4-714D9.5,0.044917524,0.00174049,-0.4950786,0.05802602,1.1164379,-0.027990233,-0.5094074,-0.14531128,0.54737717,-0.3068673,-0.035601385,-0.049489856
RP4-730D4.1,0.10768569,0.31701976,-0.06644196,0.26236597,0.19770132,0.75621516,0.2687357,-0.01264064,-0.1522785,-0.09979613,-0.13259049,-0.122532345
RP4-740C4.7,0.10119792,0.11150387,-1.4015387,0.25175667,0.047351193,-0.037118185,0.33420134,0.4540494,0.6616799,-0.35795328,0.1304065,0.00299862
RP4-742J24.2,-0.6502176,0.42167744,-0.43279934,-0.9922767,0.47594398,0.11009438,0.07005938,0.14231834,0.29112843,-0.37148938,-0.30446607,-3.0768409
RP4-758J24.5,-0.1481209,0.21607748,-0.12422656,0.78824645,0.5623724,-0.12226834,-0.31174177,0.1305152,0.6378895,-0.44946557,-0.19697928,0.5260495
RP4-773N10.4,-0.13869488,-0.027910797,0.089558646,0.07184386,0.60290825,0.19601525,-0.16313204,0.2301108,0.4391475,0.23095493,-0.034423854,-0.06721939
RP4-781K5.2,-0.9741049,-0.60007876,-0.87686783,-0.052631166,0.84544545,-1.4659364,0.20290564,0.26907104,-0.7659288,0.4570856,0.92743105,0.1808622
RP4-781L3.1,-0.6714142,-0.30017135,0.28587848,-0.10772354,-0.095315136,0.6250745,0.5264077,0.019966215,0.012369349,0.2372042,-0.13468654,-0.18717642
RP4-794H19.1,0.68392533,0.35550177,0.6064207,-0.20456636,-0.15980622,0.020583125,-0.77150625,0.5594357,1.609154,-0.72044784,0.96722,0.645163
RP4-798A10.7,-0.77183133,-0.11553144,0.679145,-0.14015865,-0.44924042,-0.6222519,0.017125234,0.32667115,0.2085422,0.89298797,0.535411,-0.34823337
RP4-813F11.4,-0.14174092,0.5647848,0.19589324,-2.9266515,0.7570784,0.5054448,-2.1059518,-1.8681535,-0.11046264,-1.0517539,-0.093374185,1.208284
RP5-1007H16.1,-2.7823954,0.39977753,-1.6820918,0.6491803,0.14978553,0.26417705,-0.08923717,-0.9825874,0.09416546,-0.025929056,-0.08160934,-0.4017243
RP5-1027O15.1,0.53154975,-1.3932176,-0.25239977,-0.8148896,0.23818189,-1.9341105,0.399753,-0.026905872,-0.20767047,-0.30812946,0.19343449,0.02988753
RP5-1031D4.2,-0.879468,-0.43974674,1.1635928,1.2447405,-0.25052983,-0.12761842,-0.49921873,0.7186225,0.3695713,-1.2293485,1.6241686,-0.43819243
RP5-1039K5.16,0.64185506,0.20610759,0.5856404,-0.72676957,-0.8114221,0.4259648,0.27942193,1.1448439,0.5399519,-0.031425547,-1.4968356,0.3827806
RP5-1039K5.17,0.22403808,0.09536385,-0.5035086,0.011299191,0.49595955,0.10738754,0.6282104,-0.028738085,-0.41090894,-0.4424092,-0.08563784,-0.28196725
RP5-1061H20.3,-0.043357804,0.57868505,-0.55368185,-0.35245466,-0.09494266,-0.91012824,-1.0658022,0.8768819,0.057271834,0.9035786,1.1159378,-0.6443201
RP5-1065J22.8,1.102767,0.36212534,-0.42684883,0.16621718,0.68219745,0.30502167,-0.112290494,0.46968448,0.27009526,0.80205977,-0.16539887,0.35607514
RP5-1068B5.3,-0.25212383,0.14306147,-0.26689798,-0.46029925,0.20066854,0.013637116,0.6927024,-0.21163575,-0.055287883,0.0502857,0.23874351,-0.43121836
RP5-1074L1.4,-0.04532328,-0.25133097,-0.9231462,-0.35133368,0.32057878,0.5267037,-0.43477526,0.3168269,0.23224375,0.55595326,-0.6000198,-0.49594784
RP5-1085F17.3,-0.19832254000000002,-0.043446161999999997,-1.6148988,0.12484689000000002,-0.68501846,0.050640616,0.13030234000000002,0.02247156,-0.085848547,-0.58725581,-0.5509461099999999,-0.88268723
RP5-1092A3.4,-0.2227891,0.047677673,0.014441141,-0.8743519,-0.7675426,0.07406795,-0.14607625,0.39457017,-0.80965817,0.2576894,-0.2505845,-0.01063143
RP5-1098D14.1,-0.3041039,-0.10327457,-0.29382876,0.658738,0.21452747,-0.28377923,0.007826142,2.1771302,1.116017,-0.24406491,0.11657008,-0.77769953
RP5-1102E8.3,0.57042253,-0.50005454,-0.03646857,0.11666152,0.6235821,0.16455187,-0.36327767,0.87624484,0.066649035,-0.5995696,-1.8392464,-0.5938104
RP5-1103G7.10,-0.20879368,-1.2759949,0.16974384,-0.58338654,-0.07040355,1.3751193,-0.6628482,-0.9723954,-0.24634454,0.5073512,1.2204593,-0.19703032
RP5-1118D24.2,0.7320213,-0.9781467,0.2530322,0.19201958,-0.5255887,0.52726185,-0.29002768,-0.04777949,0.6751918,-0.18476573,-0.5291994,-0.4210151
RP5-1119A7.11,-0.93514216,0.23162787,0.030440187,-0.02201278,0.20914866,-0.8546597,0.45035917,0.44537076,-0.18392503,0.029316507,0.009948197,-0.010048099
RP5-1136G13.2,-0.1989132,-0.011265976,0.6696243,-0.02051262,-0.63129187,0.063465334,-0.46155202,0.52452576,-0.25620037,-0.14607742,-0.17092444,-0.36418235
RP5-1154L15.2,-0.027285142,0.091797985,-0.15377127,0.09886649,0.22995017,0.18800718,-0.31568897,-0.31963703,0.294491,0.38279003,-1.0276634,-0.6423951
RP5-1170D6.1,0.5342253,1.2466522,-1.1848018,-0.2548825,-0.7526217,-0.5391259,-0.02685946,0.36916304,-0.7002621,-0.34204525,-0.9130494,-0.5007128
RP5-1180E21.5,-2.340464,-0.2097248,-0.14154814,0.12784082,-0.45501047,0.3869715,-0.061209705,1.044767,0.7130276,0.82226646,-0.35470772,0.70181644
RP5-1184F4.5,0.034343805,-0.6224485,0.19608796,0.81787056,0.945462,-0.035565317,-0.7326707,-1.2234164,1.1063229,-0.859002,0.09301224,0.9970835
RP5-1189K21.2,-0.3703082,0.21410356,-1.1332229,0.10239684,-1.0947201,0.27288964,-0.1813398,0.29879084,-1.1284052,-0.008146416,0.5268418,0.008080529
RP5-855D21.1,0.6122911,-0.7195239,-0.72521895,-0.016295038,0.3304139,0.016033644,0.24682811,0.7109629,-1.0205258,0.040652342,-0.15084298,0.05691987
RP5-856G1.1,0.84259325,0.15131073,-0.71544105,0.08486064,-0.37971672,-0.7145468,-0.6375984,0.391852,0.39246076,-0.55615723,0.07461587,-0.36795086
RP5-882O7.1,0.15227942,-0.041362952,-0.29712754,0.047641985,-0.039078612,-0.07374848,0.22716625,0.000923,-0.022986569,0.07216001,0.17166331,-0.32540327
RP5-890E16.2,0.16785301,-0.52130806,-0.137624,-0.63697386,0.007416099,0.026547741,-1.0411155,-0.004400564,-0.08370882,-0.3789371,-0.07860366,0.2986704
RP5-892K4.1,0.067459695,-0.9231734,0.20927466,0.6799029,-0.40687585,-0.4193247,-0.70831054,-0.9000748,1.129763,-0.7329116,1.2591739,-0.48471242
RP5-894A10.6,-1.4513671,0.4898034,0.08742788,0.046716794,-0.95424485,-1.2000557,0.86031955,-0.635909,0.16273195,0.8598808,1.1900144,-0.049006667
RP5-894D12.4,-0.13366096,-0.29722375,0.14146072,-1.5274996,0.25536734,0.46007037,-2.2178705,0.15935528,0.17880061,0.022060942,0.20304771,-0.6891583
RP5-930J4.4,-0.26222563,0.006332215,-0.030071331,-0.1352853,0.011734979,0.12943386,-0.1548488,0.15050375,0.17351559,-0.03164337,-0.23371173,0.040652685
RP5-935K16.1,0.14520407,0.012895172,0.10464598,0.03328504,-0.25468066,0.19641183,-0.20655526,-0.34348524,0.091820605,-0.2154648,-0.18139496,0.081885085
RP5-944M2.2,0.10307647,-0.0325663,-0.3574388,0.06472877,0.7135412,0.5020401,-0.5255585,-0.01883272,0.5544587,-0.074446335,0.5130793,-0.25489935
RP5-963E22.5,-1.1469345,0.12816806,-1.3382049,0.5633085,0.6362316,0.09956612,-0.0647963,-0.9497077,-1.1099951,-1.1831301,-0.8683827,0.6418647
RP5-968J1.1,0.2614926,-0.5935133,-0.19414645,1.1907387,-0.80320394,-0.59345835,1.2814033,0.0212405,0.39263684,-0.31165367,-0.29362598,0.6074582
RP5-991G20.4,0.38374195,0.006467838,0.45506644,-0.006509944,-0.5727787,0.015550314,-0.3360605,-0.43908736,0.59437215,0.28168687,0.45373935,0.26925558
RP5-991O23.1,0.1890668,-1.2018869,-0.57300025,-1.4368764,1.5946041,-0.63443613,-1.5250717,0.48621958,-0.4728722,-0.55421984,-0.10459134,0.74279094
RP6-11O7.2 /// RPL7P52,-0.06128746,-0.07289241,0.001961928,-0.2715144,0.46357927,0.18212578,0.02458768,-0.48419148,0.16913,-0.3001344,-0.1833611,-0.23665
RP6-149D17.1,-1.8187256,-1.3183796,0.042759735,-0.6635117,0.72121614,0.6151627,-0.42345074,-0.044670124,-0.5435704,0.65722716,0.34491768,0.06545022
RP6-201G10.2,0.06724093,-0.42520195,-0.9236411,-0.078218795,-0.06192106,0.44516417,-0.7280683,0.7653623,-0.24266934,0.109805174,-1.1051188,-1.0050907
RP6-24A23.7,0.6110339,0.52315134,0.26975924,-0.35522106,0.5983316,0.005006634,-0.40400237,1.1169244,0.70848936,-0.2532133,-0.44875968,-0.46225536
RP6-91H8.1,0.25551185,-1.0683554,-0.3330495,-0.834701,-0.47038928,1.5403156,-0.32637593,-0.9477028,-1.2923131,-0.6903521,-0.09473911,-0.77769953
RP6-91H8.2,-0.588054,-0.014801308,-0.22968774,-0.3833223,0.8820545,-0.5097515,-0.16752192,0.46557042,-1.2455637,0.20557314,-0.24843106,-0.26923954
RP6-99M1.2,0.64406407,0.67828083,-0.2911471,0.20706381,0.4051276,-0.12659071,0.050068475,-0.26355934,0.42212,-0.59154814,0.60606503,-1.1285824
RP9,-0.039327099999999976,0.013854759999999966,-1.2141923799999998,-1.11974944,0.74289118,0.44095110000000004,-0.8497008,1.01056722,-0.5281310300000001,-0.54227011,0.004050603,-0.191757083
RP9 /// RP9P,-0.41665125,-0.3762871,0.032226775,-0.5456942,0.46750808,0.09913167,-0.3819711,0.03722468,-0.16884518,-0.2671379,0.14701016,-0.29287493
RP9P,-0.39567365,-0.892037695,-0.24419226000000005,-1.038414074,1.02315935,-0.26817586,-0.53494204,1.16992257,-0.303182944,-0.9210074899999999,0.307293086,-0.620096666
RPA1,-0.795922788,0.311245047,-0.67949406,-0.331742523,-0.64925329,0.70239029,0.95055027,-0.048086070000000036,0.91921378,2.15430915,-2.6017014400000003,-0.30483094
RPA2,-0.09768262,-0.046432365,0.5564166,-0.07530444,-0.29898775,0.34082428,-0.08335309,-0.005185795,0.07058384,0.29877007,0.006071694,0.20639013
RPA3,-0.028436571,-0.067697175,0.11017372,-0.29551893,-0.9284909,0.054947414,0.006284949,-0.42703965,-0.12781888,0.30936784,0.46103197,-0.5097012
RPA3OS,-0.0785143,0.32422325,0.183211,0.258611,-0.46380797,-0.109152615,-0.0896913,0.12157021,0.27278286,-0.079580344,0.31358144,0.35389084
RPA4,0.04269783,-0.20704935,-0.22785167,-0.5228624,1.1871383,0.63032573,-0.04460256,1.0388162,-0.5073845,-0.15682487,0.21690944,-0.877394
RPAIN,-2.319191021,-1.4235206139999999,-4.037761049999999,-2.460948567,0.38086580500000006,3.62525,-0.55752405,2.3299133699999994,-1.607592367,-0.6772936670000003,-2.105983519999999,-4.4710409
RPAP1,-0.17894207,-0.1970936,0.15095468,0.07708724,-0.3118423,0.25552192,0.38875967,-0.54150677,-0.3170021,0.15343882,-0.10352786,-0.084572256
RPAP2,0.31233319000000004,0.35732943,0.154187875,0.50960609,0.087559081,-0.074002885,0.591303095,-0.455804354,0.8198072599999999,0.9544172,-0.36666171599999997,-0.40298897
RPAP3,0.55847229,-0.03859169,0.155691302,0.03543012,-0.617922843,0.6010954399999999,1.11548116,-0.387707897,1.1159572,0.69944647,-0.006271709,-1.3233079
RPARP-AS1,-0.262402176,0.10921054000000002,-0.551122536,-0.16841303400000002,-3.0660084000000003,-1.25352686,0.88062751,0.099287416,0.5522381040000001,0.9031996400000001,-0.16821515000000004,-0.02002413000000003
RPE,1.5215121520000001,1.4281551,-2.002862672,-1.32889383,0.535286208,-1.7395741999999998,-2.0715533600000002,-0.63508103,2.06873328,0.420622797,0.01914184000000005,-0.23550625
RPE /// RPEL1,0.15593871,0.47159094,-0.19121502,0.2772573,-0.44521353,-0.6218735,0.48655286,-0.1493248,0.68513024,0.1924203,0.035680894,-0.49664015
RPE65,0.06334103,0.33206248,-0.70952415,0.6308846,-0.891564,-1.3916832,0.7368842,0.5388307,-0.484233,-0.4953764,-0.036761075,-0.1114695
RPF1,-0.428633175,-2.56256911,-1.506949302,-1.5883721,-0.43048617,1.58319626,-2.919030645,-0.6155035,-0.581353307,-0.7516714290000001,-2.381785075,0.518035985
RPF2,-0.44809383,-0.46645084,-0.5012351,-0.27838436,0.24326287,0.13091823,0.16270155,-0.6612088,-0.010551071,-0.23427549,0.114181526,-0.53597575
RPGR,0.08110076,-0.45575634,-0.05957592,-0.057252735,-0.25900522,0.55029815,-0.40828842,-0.048016787,-0.14641659,0.38817734,-0.34603605,-0.51511586
RPGRIP1,-0.16886628,0.21338743,-0.04527688,-3.4708638,0.03595946,0.07550854,-0.19831838,0.7614464,-0.23483859,0.08149267,0.7077802,-0.25753212
RPGRIP1L,0.71668157,0.11960839200000001,-1.1340059,-0.75961156,0.438219544,0.20786384999999996,-0.9295888999999999,-0.54213197,-0.922480102,-0.92745913,1.293015659,-2.31962122
RPH3A,-0.019173153,0.21950488,-1.9682196,-0.17281808,0.7401122,0.5203611,0.0864839,-0.8249945,0.2453192,-0.23308109,-0.122146495,-0.035083685
RPH3AL,-1.3583357649999999,1.3033146710000003,-1.0382517299999998,-0.34470531,0.80768403,0.010772950000000003,-2.02195037,-0.62775242,-2.034834284,-0.6953832500000001,-0.4559535350000001,-0.62305201
RPIA,-0.24535356,-0.21120173,0.40078187,-0.049824033,0.33472735,0.004804258,-0.06474714,-0.3802879,0.38888136,-0.052810926,0.13947672,-0.028191859
RPL10 /// SNORA70,0.039617854000000036,0.308689502,-0.475569922,-0.543833121,-0.09792683300000005,-0.15641149199999987,-0.15451068500000004,1.64939393,0.49119417499999996,-0.709717295,1.94198904,-1.53947418
RPL10A,-0.09850112000000001,0.032325764,-0.54540143,0.033057566999999996,-0.27800660400000005,0.003411268999999998,0.51319727,-0.027676190000000003,0.18636397,0.24602225,0.26332867000000004,-0.39803149
RPL10L,-0.39571962,0.39949888,0.48413506,0.20863615,-0.19361469,0.55870616,-1.1363368,-0.20279026,-0.106606126,-0.23531935,0.1612817,0.42364228
RPL11,0.11568678,0.20851733,-0.083654575,0.17362623,-0.05712127,0.008891159,0.0995305,0.060740404,0.17479779,0.025189655,0.29877794,-0.23194335
RPL12,0.14572393800000003,-0.17212980900000002,-0.35046125,0.024033447,0.098525903,-0.034212133,0.46564185999999996,-0.035868817,-0.075446655,0.42004711,0.008006865999999998,-0.53052149
RPL13 /// SNORD68,2.063081788,-3.8788114379999996,-2.07911377,-0.09595100499999999,0.11480306400000001,-0.21586521600000008,0.775326351,-1.092175723,-0.21351103199999993,1.541873459,1.365304706,-3.9077289530000003
RPL13A /// RPL13AP5 /// RPL13AP6 /// SNORD32A /// SNORD33 /// SNORD34 /// SNORD35A,0.01337014,0.016654624,-0.3416839,0.07119862,0.010965563,-0.08483395,0.14372517,-0.026460828,0.0662034,0.06843203,0.1999755,-0.26081023
RPL13A /// RPL13AP5 /// SNORD32A /// SNORD33 /// SNORD34 /// SNORD35A,0.037222354,-0.001087353,-1.2750708,0.050110844,0.024813392,-0.357329846,0.66326559,-0.09494717,0.10009576,0.14296230399999998,0.3797784,-0.79553148
RPL13A /// SNORD32A /// SNORD33 /// SNORD34 /// SNORD35A,-0.2834889,0.16821286,-0.46964034,-0.028658528,-0.004772111,0.18298835,0.12501724,-0.34748212,0.25441605,0.5110973,0.11852016,-0.12743823
RPL13AP17,0.35929167,-0.5179073,-1.012612,0.4511998,0.2525507,0.3029436,-0.8446571,-0.48435283,-0.6138235,-0.2304803,0.48085937,-0.027441412
RPL14,-0.9491027140000001,-0.8959453970000001,-0.90610683,-0.44999053400000005,0.681740128,0.46510395600000004,-0.92066636,-0.7738924,0.165525612,-0.27730081999999995,0.351327722,-0.5373212150000001
RPL15,-0.19856885999999996,-0.346196762,-0.34886578599999996,0.13016927600000003,0.524519286,0.28804100000000005,-0.312356968,-0.733144007,0.835291387,0.55772171,0.43033149000000004,0.257633828
RPL17 /// RPL17-C18orf32 /// SNORD58A /// SNORD58B /// SNORD58C,0.002368385,-0.19064371,-0.48932707,-0.42286804,0.029952204,0.68165845,0.26138604,0.7009181,-0.09307609,0.52561784,0.27026257,-0.39065075
RPL18,0.23110877000000002,-0.013649625999999998,-0.49566288599999997,0.012980901000000001,0.39710203200000005,-0.117013456,0.4329791,0.38285305999999997,0.29182617,-0.13270743999999998,0.59378075,-0.8877243300000001
RPL18A /// SNORA68,-0.040584659999999995,-0.9193555769999999,-0.8183004899999999,-0.707038544,0.08888201999999998,0.02931004000000001,0.25821352,0.17090448000000003,0.67042699,0.61529637,0.6922308500000001,-0.50463506
RPL18AP16 /// RPL18AP16,0.10338709,0.24069436,-0.5400157,-0.07115496,-0.016936038,0.20091361,0.1672598,0.11927961,0.4731719,0.93122274,-0.03777435,-0.16626234
